NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;DS_ENDERECO;DS_COMPLEMENTO;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;QT_MAT_BAS
2020;Mâncio Lima;1200336;ESC GERZUILO EUDES DE OLIVEIRA;12002054;3;2;0.0;COMUNIDADE SOCO;RIO MOA;0.0;0.0;0.0;1.0;8.0
2020;Mâncio Lima;1200336;ESC INDIGENA HERMILIO GENEROSO DE OLIVEIRA;12002062;2;2;2.0;ALDEIA MEIA DUZIA-TERRA INDIGENA NUKINI;;0.0;0.0;0.0;1.0;45.0
2020;Mâncio Lima;1200336;ESC INFANTIL JOSE BERNARDO DE SOUZA;12002089;3;1;0.0;JOSE SENA;RUA;1.0;0.0;0.0;0.0;183.0
2020;Mâncio Lima;1200336;ESC INDIGENA JOAO BERNARDO RODRIGUES;12002097;2;2;2.0;ALDEIA NOVO RECREIO-TERRA INDIGENA NAWA;;0.0;0.0;0.0;1.0;48.0
2020;Mâncio Lima;1200336;ESC JOAO SABINO DA ROCHA;12002119;3;2;0.0;COMUNIDADE TRES UNIDOS;RIO AZUL;0.0;0.0;1.0;0.0;29.0
2020;Mâncio Lima;1200336;ESC JOAQUIM GENEROSO DE OLIVEIRA;12002127;3;1;0.0;RUA FRANCISCO MENDES DA SILVA;ESCOLA;1.0;0.0;0.0;0.0;163.0
2020;Mâncio Lima;1200336;ESC JOSE SENA;12002178;3;2;0.0;COMUNIDADE BOM SOSSEGO;RIO AZUL;0.0;0.0;0.0;1.0;80.0
2020;Mâncio Lima;1200336;ESC JOSEFA DE QUEIROZ;12002186;3;2;0.0;COMUNIDADE PE DA SERRA;ZONA RIBEIRINHA;0.0;0.0;0.0;1.0;42.0
2020;Mâncio Lima;1200336;ESC LUIZ DE FONTES;12002208;3;2;1.0;SAO DOMINGOS;;1.0;0.0;0.0;0.0;57.0
2020;Mâncio Lima;1200336;ESC MANCIO LIMA;12002224;3;2;0.0;ESTRADA BR JAPIIM;;1.0;0.0;0.0;0.0;62.0
2020;Mâncio Lima;1200336;ESC MANOEL ANTONIO CAVALCANTE;12002232;3;2;0.0;RAMAL DO FEIJAO INSOSSO;;1.0;0.0;0.0;0.0;40.0
2020;Mâncio Lima;1200336;ESC PADRE EDSON DE OLIVEIRA DANTAS;12002267;3;1;0.0;RUA FRANCISCA ALVES FERREIRA;ESCOLA;1.0;0.0;0.0;0.0;591.0
2020;Mâncio Lima;1200336;ESC INDIGENA PEDRO ANTONIO DE OLIVEIRA;12002275;2;2;2.0;TERRA INDIGENA NUKINI-ALDEIA REPUBLICA;;0.0;0.0;0.0;1.0;132.0
2020;Mâncio Lima;1200336;ESC PEDRO DE MORAES;12002283;3;2;0.0;COMUNIDADE SAO SALVADOR;RIO MOA;0.0;0.0;0.0;1.0;42.0
2020;Mâncio Lima;1200336;ESC SABINO TOMAS DA ROCHA;12002313;3;2;0.0;RIO AZUL;;0.0;0.0;0.0;1.0;18.0
2020;Mâncio Lima;1200336;ESC TENENTE BARBOSA;12002380;3;2;0.0;SANTO ANTONIO;;1.0;0.0;0.0;0.0;27.0
2020;Mâncio Lima;1200336;ESC VENINA BATISTA SIQUEIRA;12002399;3;2;0.0;PARANA PETENCOSTES;;1.0;0.0;0.0;0.0;197.0
2020;Mâncio Lima;1200336;ESC ANTONIO BORGES DA SILVA;12020443;3;2;0.0;PARANA PENTECOSTES;;0.0;0.0;0.0;1.0;14.0
2020;Mâncio Lima;1200336;ESC SAO PEDRO;12021156;3;2;0.0;RIO MOA;;0.0;0.0;0.0;1.0;16.0
2020;Mâncio Lima;1200336;ESC INFANTIL FRANCISCA RODRIGUES RIBEIRO;12026301;3;1;0.0;RUA GUIOMAR PINHEIRO FREIRE;ESCOLA;1.0;0.0;0.0;0.0;221.0
2020;Mâncio Lima;1200336;ESC INDIGENA ADELIA COSTA DE OLIVEIRA;12027804;2;2;2.0;ALDEIA NOVO RECREIO- TERRA INDIGENA NAWA;;0.0;0.0;0.0;1.0;47.0
2020;Mâncio Lima;1200336;ESC POLO AGROFLORESTAL;12027820;3;2;1.0;POLO AGROFLORESTAL;;1.0;0.0;0.0;0.0;23.0
2020;Mâncio Lima;1200336;ESC CRECHE SONHO INFANTIL;12028550;3;1;0.0;RUA JOAQUIM GENEROSO DE OLIVEIRA;ESCOLA;1.0;0.0;0.0;0.0;115.0
2020;Mâncio Lima;1200336;ESC CRECHE CRIANCA FELIZ GUARANI;12029394;3;2;0.0;AVENIDA JAPIIM;;1.0;0.0;0.0;0.0;136.0
2020;Mâncio Lima;1200336;ESC CRECHE INDIGENA ANDEBAIKI;12030511;3;2;2.0;AREA INDIGENA PUYANAWA;BARAO;1.0;0.0;0.0;0.0;51.0
2020;Mâncio Lima;1200336;ESC INDIGENA JOSE BATISTA DINIZ;12030589;2;2;2.0;IGARAPE DOS BATISTAS-TERRA INDIGENA NUKINI;;0.0;0.0;0.0;1.0;13.0
2020;Mâncio Lima;1200336;ESC CRECHE VOVO AURELIANO;12030708;3;1;0.0;RUA JOAO ALVES;CRECHE;1.0;0.0;0.0;0.0;110.0
2020;Mâncio Lima;1200336;ESC LAURO CAVALCANTE DE ANDRADE;12031330;3;1;0.0;RUA 07 DE SETEMBRO;PREDIO;1.0;0.0;0.0;0.0;308.0
2020;Mâncio Lima;1200336;ESC INDIGENA MARIA LUCIA DA COSTA MOREIRA;12031356;2;2;2.0;ALDEIA NOVO RECREIO-TERRA INDIGENA NAWA;;0.0;0.0;0.0;1.0;18.0
2020;Mâncio Lima;1200336;ESC INFANTIL MONTEIRO LOBATO;12031364;3;1;0.0;RUA JOAO BATISTA DINIZ;IGREJA;1.0;0.0;0.0;0.0;175.0
2020;Mâncio Lima;1200336;ESC PROFESSORA NEUSA AMANCIO SABINO;12032123;3;1;0.0;AVENIDA JAPIIM;;1.0;0.0;0.0;0.0;204.0
2020;Mâncio Lima;1200336;ESC MARIA FIRMINO CHAVES;12033421;2;2;0.0;RIO MOA COMUNIDADE SAO SALVADOR;;0.0;1.0;0.0;0.0;1016.0
2020;Manoel Urbano;1200344;ESC ANTONIA MENDES;12006580;3;1;0.0;PRESIDENTE CASTELO BRANCO;CASA;1.0;0.0;0.0;0.0;353.0
2020;Manoel Urbano;1200344;ESC ANTONIO NASCIMENTO;12006602;2;2;0.0;SGAL. BELA VISTA;;0.0;0.0;0.0;1.0;99.0
2020;Manoel Urbano;1200344;ESC BONIFACIO NUNES DA SILVA;12006629;3;2;0.0;SERINGAL ESPIRITO SANTO;ALTO RIO PURUS;0.0;0.0;0.0;1.0;16.0
2020;Manoel Urbano;1200344;ESC CARLOS DE OLIVEIRA;12006637;3;2;0.0;SERINGAL ORIENTAL;BAIXO RIO PURUS;0.0;0.0;0.0;1.0;18.0
2020;Manoel Urbano;1200344;ESC CEL JOSE FERREIRA;12006653;3;2;0.0;SERINGAL LIBERDADE;ALTO RIO PURUS;0.0;0.0;0.0;1.0;21.0
2020;Manoel Urbano;1200344;ESC DOM PROSPERO BERNARDI;12006688;3;1;0.0;VALERIO CALDAS DE MAGALHAES;;1.0;0.0;0.0;0.0;724.0
2020;Manoel Urbano;1200344;ESC FRANCISCA REZENDE DE LIMA;12006700;3;2;0.0;BR 364 KM 36;SENTID SENA MADUREIR;1.0;0.0;0.0;0.0;7.0
2020;Manoel Urbano;1200344;ESC FRANCISCO CHAGAS LINO;12006718;3;2;0.0;SERINGAL SAMAUMA;ALTO RIO PURUS;0.0;1.0;0.0;0.0;45.0
2020;Manoel Urbano;1200344;ESC FRANCISCO SOARES MOREIRA;12006742;3;2;0.0;SERINGAL ARACOA;ALTO RIO PURUS;0.0;0.0;0.0;1.0;18.0
2020;Manoel Urbano;1200344;ESC GERALDO GURGEL DE MESQUITA;12006750;2;2;0.0;SGAL PAISSANDU ALTO RIO PURUS;;1.0;0.0;0.0;0.0;80.0
2020;Manoel Urbano;1200344;ESC LUIZ PLACIDO FERNANDES;12006831;3;2;0.0;SERINGAL ITAUBA;BAIXO RIO PURUS;1.0;0.0;0.0;0.0;32.0
2020;Manoel Urbano;1200344;ESC MARIA DAS GRACAS ALVES DA ROCHA;12006858;3;1;0.0;RUA FRANCISCO FERREIRA MENDES;ENFRENTE AUTO POSTO;1.0;0.0;0.0;0.0;227.0
2020;Manoel Urbano;1200344;ESC MILETI JOSE;12006874;3;2;0.0;SERINGAL SAO SALVADOR;BAIXO RIO PURUS;0.0;0.0;0.0;1.0;30.0
2020;Manoel Urbano;1200344;ESC NAZIRA ANUTE DE LIMA;12006920;2;1;0.0;RUA FRANCISCO FREITAS;;1.0;0.0;0.0;0.0;971.0
2020;Manoel Urbano;1200344;ESC RAIMUNDO DIAS;12006939;3;2;0.0;RAMAL DO ALEGRIA KM 15;;1.0;0.0;0.0;0.0;14.0
2020;Manoel Urbano;1200344;ESC SAO FRANCISCO;12006971;3;2;0.0;BR 364 KM 16 RAMAL DA CIGANA KM 12;SENTIDO FEIJO;0.0;0.0;0.0;1.0;33.0
2020;Manoel Urbano;1200344;ESC INDIGENA SANTA JULIA;12006998;2;2;2.0;ALDEIA SANTA JULIA;;0.0;0.0;0.0;1.0;61.0
2020;Manoel Urbano;1200344;ESC INDIGENA SANTO AMARO;12007005;2;2;2.0;ALDEIA SANTO AMARO;;0.0;0.0;0.0;1.0;52.0
2020;Manoel Urbano;1200344;ESC JOAO BENTO;12019259;3;2;0.0;BR 364 KM 54;SENTIDO FEIJO;1.0;0.0;0.0;0.0;13.0
2020;Manoel Urbano;1200344;ESC MANOEL PEDRO DE FREITAS;12019267;3;2;0.0;BR 364 KM 45 RAMAL SAO JOAQUIM KM 08;;0.0;0.0;0.0;1.0;7.0
2020;Manoel Urbano;1200344;ESC TERRA ALTA;12020516;3;2;0.0;SERINGAL TERRA ALTA;ALTO RIO PURUS;0.0;0.0;0.0;1.0;33.0
2020;Manoel Urbano;1200344;ESC CHICO MENDES;12020532;3;2;0.0;SERINGAL SANTA CRUZ NOVA;ALTO RIO PURUS;0.0;0.0;1.0;0.0;32.0
2020;Manoel Urbano;1200344;ESC INFANTIL MENINO JESUS;12022675;3;1;0.0;RUA CHAGAS SABINO;;1.0;0.0;0.0;0.0;253.0
2020;Manoel Urbano;1200344;ESC FRANCISCO PEREIRA FILHO;12022683;3;2;0.0;SERINGAL AREZ ALTO RIO PURUS;ALTO RIO PURUS;1.0;0.0;0.0;0.0;51.0
2020;Manoel Urbano;1200344;ESC INDIGENA APUI;12025364;2;2;2.0;ALDEIA APUI;;0.0;0.0;0.0;1.0;21.0
2020;Manoel Urbano;1200344;ESC ANA IRACEMA LIMA DE CARVALHO;12026263;3;2;0.0;SERINGAL ROMEU;ALTO RIO PURUS;0.0;0.0;0.0;1.0;21.0
2020;Manoel Urbano;1200344;ESC INDIGENA PADRE PAOLINO;12027421;2;2;2.0;ALDEIA MALOCA;;0.0;0.0;0.0;1.0;20.0
2020;Manoel Urbano;1200344;ESC IVANCY ALMEIDA;12027430;3;2;0.0;BR 364 KM 16;SENTIDO FEIJO;1.0;0.0;0.0;0.0;23.0
2020;Manoel Urbano;1200344;ESC INDIGENA BOACU;12029076;2;2;2.0;ALDEIA BOACU;;0.0;0.0;0.0;1.0;38.0
2020;Manoel Urbano;1200344;ESC WILLIAM CHANDLLES;12029181;3;2;0.0;PARQUE WIALLIAM CHANDLLES;ALTO RIO CHANDLLES;0.0;0.0;0.0;1.0;7.0
2020;Manoel Urbano;1200344;ESC ANTONIO SABOIA;12029190;3;2;0.0;SERINGAL SANTA CRUZ VELHA;ALTO RIO PURUS;0.0;0.0;0.0;1.0;11.0
2020;Manoel Urbano;1200344;ESC ISABEL FERREIRA DE LIMA;12030147;3;2;0.0;BR 364 KM 24 RAMAL DO BALSAMO KM 9;;0.0;0.0;0.0;1.0;21.0
2020;Manoel Urbano;1200344;ESC CRECHE IEDA ARAUJO;12129224;3;1;0.0;CHAGAS SABINO;;1.0;0.0;0.0;0.0;120.0
2020;Marechal Thaumaturgo;1200351;ESC 24 DE JANEIRO;12002410;3;2;0.0;COMUNIDADE ALEGRIA;CASA;1.0;0.0;0.0;0.0;83.0
2020;Marechal Thaumaturgo;1200351;ESC ANTONIO RUBENS PINHEIRO;12002461;3;2;0.0;COMUNDADE FAZENDA CACHOEIRA - RIO JURUA;PREDIO PROPRIO;0.0;0.0;0.0;1.0;133.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA JAMINAWA ARARA;12002640;2;2;2.0;ALDEIA SAO SEBASTIAO - RIO BAGE;;0.0;0.0;0.0;1.0;13.0
2020;Marechal Thaumaturgo;1200351;ESC JOAO PRAXEDES;12002674;3;2;0.0;COMUNIDADE NOVO HORIZONTE /RIO TEJO;CASA;1.0;0.0;0.0;0.0;143.0
2020;Marechal Thaumaturgo;1200351;ESC JOSE DO PATROCINIO;12002712;3;2;0.0;COMUNIDADE PORONGABA - RIO JURUA;CASA;0.0;0.0;0.0;1.0;69.0
2020;Marechal Thaumaturgo;1200351;ESC JOSE PINTO PEREIRA;12002763;3;2;0.0;COMUNIDADE BELFORT/RIO JURUA;CASA;0.0;0.0;0.0;1.0;145.0
2020;Marechal Thaumaturgo;1200351;ESC JUSTINIANO DE SERPA;12002771;3;1;0.0;RUA CINCO DE NOVEMBRO;PREDIO;1.0;0.0;0.0;0.0;816.0
2020;Marechal Thaumaturgo;1200351;ESC LAIRE E SILVA;12002780;3;2;0.0;COMUNIDADE MUCURIPI;;1.0;0.0;0.0;0.0;22.0
2020;Marechal Thaumaturgo;1200351;ESC LAURA SALES DE MELO;12002798;3;2;0.0;COMUNIDADE RAMANSO;CASA;0.0;0.0;0.0;1.0;22.0
2020;Marechal Thaumaturgo;1200351;ESC MARNIZIA CRUZ;12002828;3;2;0.0;VILA TRIUNFO - RIO JURUA;RURAL;1.0;0.0;0.0;0.0;271.0
2020;Marechal Thaumaturgo;1200351;ESC PADRE ALBERTO URBAN;12002879;3;2;0.0;COMUNIDADE PEDRA PINTADA;CASA;0.0;0.0;0.0;1.0;22.0
2020;Marechal Thaumaturgo;1200351;ESC PRAXEDES BRANDAO;12002887;3;2;0.0;VILA ORIENTE;BAIXO JURUA;1.0;0.0;0.0;0.0;226.0
2020;Marechal Thaumaturgo;1200351;ESC RUI BARBOSA;12002895;3;2;0.0;COMUNIDADE CACHOEIRINHA;CASA;0.0;0.0;0.0;1.0;12.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA SAMUEL PIANKO;12002909;3;2;2.0;TERRA INDIGENA KAMPA;ALDEIA;0.0;0.0;1.0;0.0;237.0
2020;Marechal Thaumaturgo;1200351;ESC SANTO ANTONIO;12002917;3;2;0.0;COMUNIDADE CAMPOS ELIZIO;CASA;0.0;0.0;0.0;1.0;32.0
2020;Marechal Thaumaturgo;1200351;ESC SAO RAIMUNDO;12002925;3;2;0.0;COMUNIDADE FAZENDA NATAL - RIO JURUA;PREDIO PROPRIO;0.0;1.0;0.0;0.0;113.0
2020;Marechal Thaumaturgo;1200351;ESC ULISSES GUIMARAES;12002941;3;2;0.0;COMUNIDADE BOA VISTA;RIO TEJO;0.0;0.0;0.0;1.0;25.0
2020;Marechal Thaumaturgo;1200351;ESC ZILDA VASCONCELOS;12002950;3;2;0.0;VILA RESTAURACAO;CASA;0.0;1.0;0.0;0.0;303.0
2020;Marechal Thaumaturgo;1200351;ESC RAIMUNDO FIRMINO BEZERRA;12018899;3;2;0.0;COMUNIDADE PIFALHAO;CASA;0.0;0.0;0.0;1.0;14.0
2020;Marechal Thaumaturgo;1200351;ESC TANCREDO DE ALMEIDA NEVES;12018902;3;2;0.0;COMUNIDADE ACURIA;;1.0;0.0;0.0;0.0;184.0
2020;Marechal Thaumaturgo;1200351;ESC FLORIANO PEIXOTO;12018996;3;2;0.0;COMUNIDADE SERINGUEIRINHA;CASA;0.0;0.0;0.0;1.0;13.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA UIRAPURU;12020036;2;2;2.0;ALDEIA JAPINIM-RIO BREU;RIO BREU;0.0;0.0;0.0;1.0;22.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA JACOBINA;12020044;2;2;2.0;ALDEIA JACOBINA -RIO BREU;RURAL;0.0;0.0;0.0;1.0;34.0
2020;Marechal Thaumaturgo;1200351;ESC PEDRO DEMETRIO;12021032;3;2;0.0;COMUNIDADE BELA VISTA/RIO SAO JOAO;CASA;0.0;0.0;0.0;1.0;36.0
2020;Marechal Thaumaturgo;1200351;ESC MARIA PEREIRA DO CARMO;12021083;3;2;0.0;COMUNIDADE BRACO ESQUERDO;CASA;0.0;0.0;0.0;1.0;12.0
2020;Marechal Thaumaturgo;1200351;ESC RAIMUNDO GASPAR UCHOA;12021091;3;2;0.0;IGARAPE APARICAO;CASA;1.0;0.0;0.0;0.0;58.0
2020;Marechal Thaumaturgo;1200351;ESC ETELVINO FARIAS RAMOS;12021105;3;2;0.0;COMUNIDADE COTOVELO;CASA;0.0;0.0;0.0;1.0;12.0
2020;Marechal Thaumaturgo;1200351;ESC POLETA FERREIRA DA COSTA;12021130;3;2;0.0;COMUNIDADE PRAINHA;;0.0;1.0;0.0;0.0;180.0
2020;Marechal Thaumaturgo;1200351;ESC ERNESTINA RODRIGUES FERREIRA;12021792;3;2;0.0;COMUNIDADE FOZ DO BREU;CASA;0.0;1.0;0.0;0.0;82.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA RAINHA DA FLORESTA;12021830;3;2;2.0;ALDEIA VIDA NOVA - RIO BREU;CASA;0.0;0.0;0.0;1.0;71.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA BOA VISTA;12021849;3;2;2.0;COMUNIDADE ALDEIA CRUZEIRINHO;CASA;0.0;0.0;0.0;1.0;65.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA CRISPIM JAMINAWA;12021857;3;2;2.0;ALDEIA BURITIZAL;CASA;0.0;0.0;0.0;1.0;20.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA ASHANINKA;12021865;3;2;2.0;ALDEIA NOVA MORADA;;0.0;0.0;0.0;1.0;59.0
2020;Marechal Thaumaturgo;1200351;ESC PERCILIA GOMES BARBOSA;12023000;3;2;0.0;COMUNIDADE DOS BORGES;CASA;1.0;0.0;0.0;0.0;94.0
2020;Marechal Thaumaturgo;1200351;ESC RAIMUNDO FERREIRA LIMA;12023019;3;2;0.0;COMUNIDADE DEZ VOLTAS/RIO TEJO;;1.0;0.0;0.0;0.0;53.0
2020;Marechal Thaumaturgo;1200351;ESC JOSEFA LOPES DA CUNHA;12023027;3;2;0.0;COMUNIDADE COCAL;CASA;0.0;0.0;0.0;1.0;76.0
2020;Marechal Thaumaturgo;1200351;ESC LEONTINA GOMES DA SILVA;12026310;3;2;0.0;COMUNIDADE IRACEMA;;0.0;0.0;0.0;1.0;83.0
2020;Marechal Thaumaturgo;1200351;ESC ELVIRA FERREIRA GOMES;12026328;2;1;0.0;RUA MARIO LOBAO;BAIRRO;1.0;0.0;0.0;0.0;720.0
2020;Marechal Thaumaturgo;1200351;ESC CALILA DE MELO SARAH;12026336;3;2;0.0;COMUNIDADE FOZ DO SAO JOAO;CASA;0.0;0.0;0.0;1.0;68.0
2020;Marechal Thaumaturgo;1200351;ESC JOAO BATISTA LOPES;12026344;3;2;0.0;COMUNIDADE MORRO DA GLORIA;CASA;0.0;0.0;0.0;1.0;21.0
2020;Marechal Thaumaturgo;1200351;ESC CLEONICE SOARES DE OLIVEIRA;12026352;3;2;0.0;COMUNIDADE ESTIRAO DA FOZ DO TEJO;CASA;1.0;0.0;0.0;0.0;64.0
2020;Marechal Thaumaturgo;1200351;ESC RAIMUNDO BEZERRA FROTA;12026360;3;2;0.0;COMUNIDADE FOZ DA APARICAO;CASA;1.0;0.0;0.0;0.0;46.0
2020;Marechal Thaumaturgo;1200351;ESC ANTONIO PEDRO RODRIGUES;12026387;3;2;0.0;COMUNIDADE FOZ DO TEJO;CASA;1.0;0.0;0.0;0.0;156.0
2020;Marechal Thaumaturgo;1200351;ESC JOAO ALVES BEZERRA;12027081;3;2;0.0;COMUNIDADE FOZ DO ARARA;RIO JURUA;1.0;0.0;0.0;0.0;144.0
2020;Marechal Thaumaturgo;1200351;ESC MANOEL RODRIGUES DE ARAUJO;12027090;3;1;0.0;AV. FERNANDO GUAPINDAIA;PREDIO;1.0;0.0;0.0;0.0;307.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA CHAVE DA CULTURA;12027634;3;2;2.0;ALDEIA NOVO DESTINO;CASA;1.0;0.0;0.0;0.0;84.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA FELIZARDO SIQUEIRA;12028630;3;2;2.0;ALDEIA CIRQUEIRA;SN;0.0;0.0;0.0;1.0;22.0
2020;Marechal Thaumaturgo;1200351;ESC PRE CRIANCA FELIZ;12029335;3;2;0.0;COMUNIDADE FOZ DO ARARA- RIO JURUA;PREDIO PROPRIO;1.0;0.0;0.0;0.0;54.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA SANTA RITA;12029467;2;2;2.0;ALDEIA GLORIA DE DEUS - RIO BREU;;0.0;0.0;0.0;1.0;34.0
2020;Marechal Thaumaturgo;1200351;ESC MARIA FERREIRA DO VALE;12029807;3;1;0.0;RUA FRANCISCO MILTOM;CASA;1.0;0.0;0.0;0.0;520.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA THAUMATURGO DE AZEVEDO;12031984;3;2;2.0;NOVA ESPERANCA;RIO AMONEA;0.0;0.0;0.0;1.0;25.0
2020;Marechal Thaumaturgo;1200351;ESC INFANTIL LENCISA MARIA ELIAS PINHEIRO;12032018;3;1;0.0;RUA CRUZEIRO DO SUL;CASA;1.0;0.0;0.0;0.0;127.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA HILDA SIQUEIRA;12032816;3;2;2.0;ALDEIA HILDA SIQUEIRA;CASA;1.0;0.0;0.0;0.0;73.0
2020;Marechal Thaumaturgo;1200351;ESC INFANTIL PROF FRANCISCO GERNILAN GOMES DE ALMEIDA;12032883;3;1;0.0;RUA DA SERRARIA;CASA;1.0;0.0;0.0;0.0;106.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA APRENDIZADO KUNTAMANA;12033057;2;2;2.0;MARECHAL THAUMATURGO;;0.0;0.0;0.0;1.0;15.0
2020;Marechal Thaumaturgo;1200351;ESC ASAS DE AGUIA;12033162;2;2;0.0;COMUNIDADE VILA RESTAURACAO;RIO TEJO;0.0;1.0;0.0;0.0;225.0
2020;Marechal Thaumaturgo;1200351;ESC GERALDO PINTO CORREIA FILHO;12033189;2;2;0.0;VILA TRIUNFO;BAIXO RIO JURUA;1.0;0.0;0.0;0.0;431.0
2020;Marechal Thaumaturgo;1200351;ESC INFANTIL MARIA LUZIA ELIAS DOS SANTOS;12089222;3;1;0.0;RUA ZILDA VASCONCELOS;S/N;1.0;0.0;0.0;0.0;209.0
2020;Marechal Thaumaturgo;1200351;ESC INDIGENA SHAWA KANA;12090220;3;2;2.0;ALDEIA BOM FUTURO;TERRA INDIGA;0.0;0.0;0.0;1.0;20.0
2020;Plácido de Castro;1200385;ESC ALONSO PADILHA;12009911;3;2;0.0;AC 40 KM 63;;1.0;0.0;0.0;0.0;29.0
2020;Plácido de Castro;1200385;ESC CASTRO ALVES;12010022;3;2;0.0;AC-40 KM 58;AC 40 KM58;1.0;0.0;0.0;0.0;67.0
2020;Plácido de Castro;1200385;ESC DOMINGOS GALDINO DA SILVA;12010090;3;2;0.0;RODOVIA AC 40 KM 92;VILA RAIMUNDINHO;1.0;0.0;0.0;0.0;165.0
2020;Plácido de Castro;1200385;ESC ELIAS MANSOUR SIMAO;12010154;3;1;0.0;RUA CEL. FONTINELE DE CASTRO;;1.0;0.0;0.0;0.0;223.0
2020;Plácido de Castro;1200385;ESC FRANKLIN ROOSEVELT;12010189;2;1;0.0;AVENIDA DIAMANTINO AUGUSTO DE MACEDO;PRACA DOS SERINGUEIR;1.0;0.0;0.0;0.0;543.0
2020;Plácido de Castro;1200385;ESC CASINHA DO SABER;12010227;3;1;0.0;CORONEL FONTENELE DE CASTRO;;1.0;0.0;0.0;0.0;232.0
2020;Plácido de Castro;1200385;ESC JOSE MOREIRA DE ARAUJO;12010324;3;2;0.0;AC 40 KM 73;;1.0;0.0;0.0;0.0;45.0
2020;Plácido de Castro;1200385;ESC JOSE VALMIR DE LIMA;12010340;3;1;0.0;RUA OLIMPIO DA SILVA GOMES;;1.0;0.0;0.0;0.0;254.0
2020;Plácido de Castro;1200385;ESC MANOEL BARROS;12010391;2;2;0.0;RODOVIA BR 364 KM 49 RAMAL NOVO HORIZONTE KM 20;T DA ENCO;1.0;0.0;0.0;0.0;147.0
2020;Plácido de Castro;1200385;ESC FLAVIA BARROS PIMENTEL;12010588;2;2;0.0;RODOVIA AC 40 KM 75 BIRROQUE;TRIUNFO;1.0;0.0;0.0;0.0;289.0
2020;Plácido de Castro;1200385;ESC PROF CARMELIA ALVES DE ARAUJO;12010618;3;1;0.0;RAIMUNDO TEOTONIO DE CARVALHO;PERTO DO POSTO DOLOR;1.0;0.0;0.0;0.0;168.0
2020;Plácido de Castro;1200385;ESC PROF CARLOS JOSE DOS SANTOS;12010626;3;2;0.0;AC 475 KM 14;ESCOLA;1.0;0.0;0.0;0.0;141.0
2020;Plácido de Castro;1200385;ESC SAO JOAO;12010693;2;2;0.0;RODOVIA AC 40 KM 69 RAMAL LUIZ PEREIRA LINHA 05 KM;;1.0;0.0;0.0;0.0;7.0
2020;Plácido de Castro;1200385;ESC SAO LUIZ GONZAGA;12010731;2;2;0.0;RUA UAQUIRI;BR 364 KM 60;1.0;0.0;0.0;0.0;522.0
2020;Plácido de Castro;1200385;ESC SANTA RITA DE CASSIA;12010790;2;2;0.0;RODOVIA AC 40 KM 66 RAMAL I KM 13;;1.0;0.0;0.0;0.0;47.0
2020;Plácido de Castro;1200385;ESC TUFI ASMAR;12010820;2;2;0.0;RODOVIA AC 40 KM 75 RAMAL EPITACIO KM 05;;1.0;0.0;0.0;0.0;8.0
2020;Plácido de Castro;1200385;ESC JOSE FRANCISCO DA SILVA;12019135;2;1;0.0;RUA DOMINGOS GALDINO;ESCOLA;1.0;0.0;0.0;0.0;368.0
2020;Plácido de Castro;1200385;ESC ANTONIA DOS REIS AZEVEDO;12019178;2;2;0.0;RODOVIA AC 40 KM 64 RAMAL CABO SEVERINO KM 07;;1.0;0.0;0.0;0.0;65.0
2020;Plácido de Castro;1200385;ESC SIRLEI PAIVA DE LIMA;12019968;3;2;0.0;AC 40 KM 52;AC 40 KM 52;1.0;0.0;0.0;0.0;21.0
2020;Plácido de Castro;1200385;ESC SIRLEI PAIVA DE LIMA II;12022144;3;1;0.0;RUA RAIMUNDO TEOTONIO DE CARVALHO;;1.0;0.0;0.0;0.0;200.0
2020;Plácido de Castro;1200385;ESC JOAO BATISTA LOPES DE LIMA;12023760;3;2;0.0;DISTRITO DE VILA CAMPINAS;;1.0;0.0;0.0;0.0;287.0
2020;Plácido de Castro;1200385;ESC JOAO RICARDO DE FREITAS;12023779;2;1;0.0;AC 40 KM 03;;1.0;0.0;0.0;0.0;483.0
2020;Plácido de Castro;1200385;ESC SENIRA DOS SANTOS;12029424;3;2;0.0;RUA CAETES;;1.0;0.0;0.0;0.0;212.0
