Ano;Região;UF;Municipio;CNPJ EEX;Código Escola;Escola;Localização;CNPJ UEX;Razão Social;DDD Telefone;Telefone;Email;Rede de Atendimento;Mandato Dirigente;Data Fim do Mandato;Data Atualização;Hora Atualização
2023;NORTE;AC;Rio Branco;'04034583000122;12012700;ESC JORGE FELIX LAVOCAT;Urbana;'00990753000191;CONSELHO ESCOLAR/ UNIDADE EXECUTORA JORGE FELIX LAVOCAT;68.0;32245215.0;;PARTICULAR;À VENCER;09/07/2029;;
2023;NORTE;AC;Rio Branco;'04033254000167;12012718;ESC JORGE KALUME;Rural;'01197550000105;COMITE EXECUTIVO JORGE KALUME;68.0;99267258.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12028037;ESC JORNALISTA ARMANDO NOGUEIRA;Urbana;'05739923000183;COMITE EXECUTIVO JORNALISTA ARMANDO NOGUEIRA;68.0;84217815.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12021644;ESC JORNALISTA JOSE CHALUB LEITE;Urbana;'03317168000113;COMITE EXECUTIVO JORNALISTA JOSE CHALUB LEITE;68.0;32211967.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12031801;ESC JOSE BERNARDO PINHEIRO;Rural;'27311176000110;COMITE EXECUTIVO CONSORCIO SAO FRANCISCO;68.0;99882176.0;;PARTICULAR;À VENCER;31/03/2028;24/07/2023;04:07:10
2023;NORTE;AC;Rio Branco;'04033254000167;12031828;ESC JOSE DA CONCEICAO;Rural;'27311176000110;COMITE EXECUTIVO CONSORCIO SAO FRANCISCO;68.0;99882176.0;;PARTICULAR;À VENCER;31/03/2028;24/07/2023;04:07:10
2023;NORTE;AC;Rio Branco;'04033254000167;12007994;ESC JOSE DA COSTA SOBRINHO;Rural;'08958393000152;COMITE EXECUTIVO JOSE DA COSTA SOBRINHO;66.0;36122838.0;;PARTICULAR;VENCIDO;03/03/2024;;
2023;NORTE;AC;Rio Branco;'04033254000167;12000787;ESC JOSE DE ALENCAR;Rural;'03321391000134;COMITE EXECUTIVO CONSORCIO JOSE DE ALENCAR;68.0;99536676.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12003760;ESC JOSE DE SOUZA MARTINS;Rural;'04898894000130;COMITE EXECUTIVO JOSE DE SOUZA MARTINS;68.0;92068101.0;;PARTICULAR;À VENCER;31/03/2028;02/03/2023;12:03:15
2023;NORTE;AC;Rio Branco;'04033254000167;12019135;ESC JOSE FRANCISCO DA SILVA;Urbana;'02443064000192;COMITE EXECUTIVO JOSE FRANCISCO DA SILVA;68.0;99855444.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12004197;ESC JOSE GURGEL RABELLO;Urbana;'03032256000179;COMITE EXECUTIVO JOSE GURGEL RABELLO;68.0;99357685.0;;PARTICULAR;À VENCER;31/03/2028;26/03/2024;05:03:29
2023;NORTE;AC;Rio Branco;'04033254000167;12026883;ESC JOSE MARIA RODRIGUES;Rural;'11815101000137;COMITE EXECUTIVO CONSORCIO NOVA OLINDA;66.0;36122838.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12032298;ESC JOSE MORORO DE OLIVEIRA;Rural;'37739600000186;COMITE EXECUTIVO JOSE MORORO DE OLIVEIRA;68.0;98418583.0;;PARTICULAR;À VENCER;31/03/2028;02/03/2023;12:03:20
2023;NORTE;AC;Rio Branco;'04033254000167;12008010;ESC JOSE NOGUEIRA SOBRINHO;Rural;'11774613000100;COMITE EXECUTIVO CONSORCIO ELIAS MOREIRA;66.0;36122838.0;;PARTICULAR;VENCIDO;01/02/2024;;
2023;NORTE;AC;Rio Branco;'04033254000167;12008028;ESC JOSE PEJOTA DE MORAIS;Rural;'11887286000195;COMITE EXECUTIVO CONSORCIO RECIFE;66.0;36122838.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04034583000122;12013048;ESC JOSE POTYGUARA;Urbana;'00670672000104;CONSELHO ESCOLAR/UNIDADE EXECUTORA JOSE POTYGUARA;68.0;32423773.0;;PARTICULAR;À VENCER;02/10/2025;02/03/2023;04:03:57
2023;NORTE;AC;Rio Branco;'04033254000167;12028860;ESC JOSE RIBAMAR BATISTA;Urbana;'07086889000110;COMITE EXECUTIVO JOSE RIBAMAR BATISTA;6.0;99252905.0;;PARTICULAR;À VENCER;31/03/2028;21/03/2024;06:03:51
2023;NORTE;AC;Rio Branco;'04033254000167;12011878;ESC JOSE SALES DE ARAUJO;Urbana;'01169479000157;COMITE EXECUTIVO JOSE SALES DE ARAUJO;;;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12033650;ESC JOSE SIQUEIRA DOS SANTOS;Rural;'04033254000167;SECRETARIA DE EDUCACAO DO ESTADO DO ACRE;68.0;32156011.0;;ADMINISTRAÇÃO PÚBLICA ESTADUAL;À VENCER;31/12/2026;21/03/2023;03:03:20
2023;NORTE;AC;Rio Branco;'04033254000167;12000906;ESC JUAREZ IBERNON;Rural;'02783271000196;COMITE EXECUTIVO JUAREZ IBERNON;68.0;99679131.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12017850;ESC JULIO MARTINS;Rural;'11492389000156;COMITE EXECUTIVO CONSORCIO JULIO MARTINS;68.0;35422358.0;;PARTICULAR;À VENCER;31/03/2028;27/03/2023;06:03:46
2023;NORTE;AC;Rio Branco;'04034583000122;12013056;ESC JUVENAL ANTUNES;Urbana;'00670656000111;CONSELHO ESCOLAR/UNIDADE EXECUTORA JUVENAL ANTUNES;68.0;32420068.0;;PARTICULAR;À VENCER;21/06/2029;;
2023;NORTE;AC;Rio Branco;'04033254000167;12016284;ESC KAIRALA JOSE KAIRALA;Urbana;'02994644000178;COMITE EXECUTIVO K J K;68.0;99884086.0;;PARTICULAR;À VENCER;31/01/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12025828;ESC LARANJAL;Rural;'14315814000120;COMITE EXECUTIVO CONSORCIO NOVO HORIZONTE;68.0;36122838.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12012750;ESC LEONCIO DE CARVALHO;Urbana;'00986008000179;COMITE EXECUTIVO LEONCIO DE CARVALHO;68.0;99952096.0;;PARTICULAR;À VENCER;31/03/2028;26/03/2024;10:03:50
2023;NORTE;AC;Rio Branco;'04033254000167;12028142;ESC LEONIDAS FERNANDES DE ALMEIDA;Rural;'14691534000116;COMITE EXECUTIVO CONSORCIO LEONIDAS FERNANDES ALMEIDA;68.0;36122838.0;;PARTICULAR;VENCIDO;08/03/2024;;
2023;NORTE;AC;Rio Branco;'04033254000167;12008060;ESC LEONILIA VITORIANO DE AZEVEDO;Rural;'14199955000124;COMITE EXECUTIVO CONSORCIO LEONILIA VITORIANO DE AZEVEDO;68.0;36122838.0;;PARTICULAR;VENCIDO;03/06/2024;;
2023;NORTE;AC;Rio Branco;'04033254000167;12008079;ESC LIBERDADE I;Rural;'07514132000180;COMITE EXECUTIVO LIBERDADE I;68.0;36122838.0;;PARTICULAR;VENCIDO;04/03/2024;;
2023;NORTE;AC;Rio Branco;'04033254000167;12027448;ESC LIBERDADE II;Rural;'08965743000108;COMITE EXECUTIVO LIBERDADE II;68.0;36122838.0;;PARTICULAR;VENCIDO;03/06/2024;;
2023;NORTE;AC;Rio Branco;'04033254000167;12005967;ESC LIDIA GUIOMARD DOS SANTOS;Rural;'11396188000155;COMITE EXECUTIVO CONSORCIO ITAMARATY;68.0;34621328.0;;PARTICULAR;À VENCER;31/03/2028;25/03/2024;01:03:25
2023;NORTE;AC;Rio Branco;'04033254000167;12033669;ESC LIMOEIRO II;Rural;'04033254000167;SECRETARIA DE EDUCACAO DO ESTADO DO ACRE;68.0;32156011.0;;ADMINISTRAÇÃO PÚBLICA ESTADUAL;À VENCER;31/12/2026;21/03/2023;03:03:20
2023;NORTE;AC;Rio Branco;'04033254000167;12029491;ESC LINDAURA MARTINS LEITAO;Urbana;'01213749000180;COMITE EXECUTIVO LINDAURA MARTINS LEITAO;68.0;32236425.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12033251;ESC LORENCIO GONCALVES DA SILVA;Rural;'04033254000167;SECRETARIA DE EDUCACAO DO ESTADO DO ACRE;68.0;32156011.0;;ADMINISTRAÇÃO PÚBLICA ESTADUAL;À VENCER;31/12/2026;21/03/2023;03:03:20
2023;NORTE;AC;Rio Branco;'04033254000167;12027340;ESC LOURIVAL PINHO;Urbana;'05093691000139;COMITE EXECUTIVO LOURIVAL PINHO;68.0;92465147.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12013013;ESC LOURIVAL SOMBRA PEREIRA LIMA;Urbana;'00670677000137;COMITE EXECUTIVO LOURIVAL SOMBRA PEREIRA LIMA;68.0;99119365.0;;PARTICULAR;À VENCER;31/03/2028;28/04/2023;09:04:02
2023;NORTE;AC;Rio Branco;'04033254000167;12000876;ESC LUIZ ANTONIO MEIRIM PEDREIRA;Urbana;'01193450000100;COMITE EXECUTIVO LUIZ ANTONIO MEIRIM PEDREIRA;68.0;99469773.0;;PARTICULAR;À VENCER;31/03/2028;20/04/2023;05:04:29
2023;NORTE;AC;Rio Branco;'04034583000122;12012769;ESC LUIZ DE CARVALHO FONTENELLE;Urbana;'01223405000151;CONSELHO ESCOLAR/UEX LUIZ DE CARVALHO FONTENELLE;68.0;92291493.0;;PARTICULAR;À VENCER;04/06/2029;16/03/2023;05:03:08
2023;NORTE;AC;Rio Branco;'04033254000167;12017060;ESC LUIZ GONZAGA DA ROCHA;Rural;'02995986000102;COMITE EXECUTIVO LUIZ GONZAGA DA ROCHA;68.0;92221073.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12011894;ESC LUIZA BATISTA DE SOUZA;Urbana;'01161415000100;COMITE EXECUTIVO LUIZA BATISTA DE SOUZA;68.0;99648419.0;;PARTICULAR;À VENCER;31/07/2027;03/05/2023;12:05:59
2023;NORTE;AC;Rio Branco;'04034583000122;12013021;ESC LUIZA CARNEIRO DANTAS;Urbana;'00670659000155;CONSELHO ESCOLAR /UNIDADE EXECUTORA LUIZA CARNEIRO DANTAS;68.0;99249332.0;;PARTICULAR;À VENCER;14/07/2029;;
2023;NORTE;AC;Rio Branco;'04034583000122;12019348;ESC LUIZA DE LIMA CADAXO;Rural;'05915787000135;CONSELHO ESCOLAR /UNIDADE EXECUTORA LUIZA DE LIMA CADAXO;68.0;99324142.0;;PARTICULAR;À VENCER;21/07/2029;;
2023;NORTE;AC;Rio Branco;'04033254000167;12025950;ESC MADALENA NUNES DE ANDRADE;Rural;'14315814000120;COMITE EXECUTIVO CONSORCIO NOVO HORIZONTE;68.0;36122838.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12017876;ESC MADRE GABRIELA NARDI;Urbana;'01224032000133;COMITE EXECUTIVO MADRE GABRIELA NARDI;68.0;99688660.0;;PARTICULAR;À VENCER;31/07/2028;26/03/2024;04:03:27
2023;NORTE;AC;Rio Branco;'04033254000167;12012815;ESC MADRE HILDEBRANDA DA PRA;Urbana;'01207993000130;COMITE EXECUTIVO MADRE HILDEBRANDA DA PRA;68.0;32226888.0;;PARTICULAR;À VENCER;31/03/2028;16/03/2023;05:03:15
2023;NORTE;AC;Rio Branco;'04033254000167;12029718;ESC MAGIA DO SABER;Rural;'11860189000109;COMITE EXECUTIVO MAGIA DO SABER;68.0;99956745.0;;PARTICULAR;À VENCER;31/03/2028;23/03/2024;10:03:02
2023;NORTE;AC;Rio Branco;'04033254000167;12012823;ESC MAJOR JOAO CANCIO;Rural;'03361934000147;COMITE EXECUTIVO MAJOR JOAO CANCIO;68.0;99613649.0;;PARTICULAR;À VENCER;31/07/2027;;
2023;NORTE;AC;Rio Branco;'04033254000167;12027332;ESC MANOEL BARBOSA;Rural;'12600727000199;COMITE EXECUTIVO CONSORCIO CUMARU;68.0;99672317.0;;PARTICULAR;À VENCER;31/03/2028;10/08/2023;10:08:02
2023;NORTE;AC;Rio Branco;'04033254000167;12010391;ESC MANOEL BARROS;Rural;'03587267000115;COMITE EXECUTIVO MANOEL BARROS;68.0;99188345.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12000930;ESC MANOEL BRAZ DE MELO;Rural;'01216714000102;COMITE EXECUTIVO MANOEL BRAZ DE MELO;68.0;99616919.0;;PARTICULAR;À VENCER;31/03/2028;24/04/2023;12:04:11
2023;NORTE;AC;Rio Branco;'04033254000167;12028479;ESC MANOEL CARNEIRO DE MESSIAS;Rural;'07922351000107;COMITE EXECUTIVO MANOEL CARNEIRO DE MESSIAS;68.0;84179807.0;;PARTICULAR;À VENCER;31/03/2028;02/03/2023;12:03:22
2023;NORTE;AC;Rio Branco;'04033254000167;12008109;ESC MANOEL CESARIO DE FARIAS;Rural;'14443574000149;COMITE EXECUTIVO CONSORCIO SANTA IZABEL;68.0;36122838.0;;PARTICULAR;VENCIDO;25/08/2024;;
2023;NORTE;AC;Rio Branco;'04033254000167;12009482;ESC MANOEL CEZARIO DE FARIAS;Rural;'19741046000190;COMITE EXECUTIVO MANOEL CEZARIO DE FARIAS;68.0;32311142.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12012840;ESC MANOEL DA CUNHA NETO;Rural;'17285637000174;COMITE EXECUTIVO CONSORCIO VERDES FLORESTAS;68.0;99672317.0;;PARTICULAR;À VENCER;31/03/2028;10/08/2023;10:08:24
2023;NORTE;AC;Rio Branco;'04033254000167;12020192;ESC MANOEL MACHADO;Rural;'05926161000124;COMITE EXECUTIVO MANOEL MACHADO;68.0;99637194.0;;PARTICULAR;À VENCER;31/03/2028;26/03/2024;02:03:32
2023;NORTE;AC;Rio Branco;'04033254000167;12005240;ESC MANOEL RODRIGUES DE FARIAS;Urbana;'03519627000141;COMITE EXECUTIVO MANOEL RODRIGUES DE FARIAS;68.0;92258902.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12025917;ESC MANOEL RUFINO;Rural;'11887286000195;COMITE EXECUTIVO CONSORCIO RECIFE;66.0;36122838.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12004600;ESC MANUEL BEZERRA PEDROSA;Rural;'11657332000160;COMITE EXECUTIVO CONSORCIO VICENCIA DE OLIVEIRA;68.0;84271184.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12012858;ESC MANUEL TIAGO LINDOSO;Rural;'08727962000159;COMITE EXECUTIVO TIAGO LINDOSO;68.0;99208649.0;;PARTICULAR;À VENCER;31/03/2028;23/10/2023;06:10:20
2023;NORTE;AC;Rio Branco;'04033254000167;12009490;ESC MAPINGUARI;Rural;'12013301000139;COMITE EXECUTIVO CONSORCIO BAIXO ANTIMARY;68.0;32311142.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12000973;ESC MARCILIO NUNES RIBEIRO II;Rural;'03219705000192;COMITE EXECUTIVO MARCILIO NUNES RIBEIRO II;68.0;33281015.0;;PARTICULAR;À VENCER;31/03/2028;27/04/2023;05:04:08
2023;NORTE;AC;Rio Branco;'04033254000167;12021768;ESC MARCILIO PONTES DOS SANTOS;Urbana;'03319568000168;COMITE EXECUTIVO MARCILIO PONTES DOS SANTOS;68.0;81000544.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12005983;ESC MARECHAL CASTELO BRANCO;Rural;'11396188000155;COMITE EXECUTIVO CONSORCIO ITAMARATY;68.0;34621328.0;;PARTICULAR;À VENCER;31/03/2028;25/03/2024;01:03:25
2023;NORTE;AC;Rio Branco;'04033254000167;12027774;ESC MARECHAL COSTA E SILVA SEDE;Rural;'11396164000104;COMITE EXECUTIVO CONSORCIO VITORIA;68.0;34621328.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12012874;ESC MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO;Urbana;'01191005000101;COMITE EXECUTIVO MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO;68.0;99761936.0;;PARTICULAR;À VENCER;01/03/2027;28/02/2023;04:02:19
2023;NORTE;AC;Rio Branco;'04034583000122;12030449;ESC MARIA ADEIZA RODRIGUES PEREIRA;Urbana;'20043567000152;CONSELHO ESCOLAR MARIA ADEIZA RODRIGUES PEREIRA;68.0;32250009.0;;PARTICULAR;À VENCER;07/06/2029;;
2023;NORTE;AC;Rio Branco;'04033254000167;12013498;ESC MARIA ANGELICA DE CASTRO;Urbana;'01197083000113;COMITE EXECUTIVO PROFESSORA MARIA ANGELICA DE CASTRO;68.0;99681525.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12012025;ESC MARIA CHALUB LEITE;Urbana;'01187513000116;COMITE EXECUTIVO MARIA CHALUB LEITE;68.0;99311058.0;;PARTICULAR;À VENCER;31/03/2028;19/06/2023;04:06:46
2023;NORTE;AC;Rio Branco;'04033254000167;12009164;ESC MARIA DE JESUS RIBEIRO;Rural;'01197089000190;COMITE EXECUTIVO MARIA DE JESUS RIBEIRO;68.0;96028643.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12006076;ESC MARIA DE LOURDES ALBUQUERQUE DOS SANTOS;Rural;'11396164000104;COMITE EXECUTIVO CONSORCIO VITORIA;68.0;34621328.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12006084;ESC MARIA DE LOURDES SANTOS CATAO;Rural;'11396227000114;COMITE EXECUTIVO CONSORCIO AURORA;68.0;92143530.0;;PARTICULAR;À VENCER;22/07/2028;22/03/2024;02:03:05
2023;NORTE;AC;Rio Branco;'04033254000167;12001015;ESC MARIA DE NAZARE SANTIAGO;Rural;'01931703000104;COMITE EXECUTIVO MARIA DE NAZARE SANTIAGO;68.0;99234598.0;;PARTICULAR;À VENCER;31/03/2027;;
2023;NORTE;AC;Rio Branco;'04033254000167;12009679;ESC MARIA DO CARMO RAMOS;Rural;'07175927000101;COMITE EXECUTIVO MARIA DO CARMO RAMOS;68.0;92059622.0;;PARTICULAR;À VENCER;31/12/2025;;
2023;NORTE;AC;Rio Branco;'04033254000167;12033421;ESC MARIA FIRMINO CHAVES;Rural;'34957789000195;COMITE EXECUTIVO MARIA FIRMINO CHAVES;68.0;99732768.0;;PARTICULAR;À VENCER;31/03/2028;22/03/2024;01:03:38
2023;NORTE;AC;Rio Branco;'04034583000122;12031690;ESC MARIA IZALIZ CORREIA TEIXEIRA;Urbana;'20837835000108;CONSELHO ESCOLAR/UEX MARIA IZALIZ CORREIA TEIXEIRA;68.0;99247936.0;;PARTICULAR;À VENCER;28/02/2027;17/04/2023;11:04:43
2023;NORTE;AC;Rio Branco;'04033254000167;12014770;ESC MARIA JOSE BEZERRA DOS REIS;Rural;'01187511000127;COMITE EXECUTIVO MARIA JOSE BEZERRA DOS REIS;68.0;92402713.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12021962;ESC MARIA LIMA DE SOUZA;Urbana;'03047058000189;COMITE EXECUTIVO MARIA LIMA DE SOUZA;68.0;99964985.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12027669;ESC MARIA LIZETE MOURA DE OLIVEIRA;Rural;'20330438000145;COMITE EXECUTIVO MARIA LIZETE DE OLIVEIRA MOURA;68.0;99213980.0;;PARTICULAR;À VENCER;31/03/2028;02/03/2023;12:03:57
2023;NORTE;AC;Rio Branco;'04034583000122;12011924;ESC MARIA LUCIA MOURA MARIN;Urbana;'00670657000166;CONSELHO ESCOLAR/UNIDADE EXECUTORA MARIA LUCIA MOURA MARIN;68.0;99354197.0;;PARTICULAR;À VENCER;02/09/2029;;
2023;NORTE;AC;Rio Branco;'04034583000122;12022500;ESC MARIA OLIVIA SA DE MESQUITA;Urbana;'03520197000188;CONSELHO ESCOLAR MARIA SA DE MESQUITA;68.0;32294009.0;;PARTICULAR;À VENCER;09/07/2029;;
2023;NORTE;AC;Rio Branco;'04033254000167;12013455;ESC MARIA RAIMUNDA BALBINO;Urbana;'01195016000160;COMITE EXECUTIVO MARIA RAIMUNDA BALBINO;68.0;99560188.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04034583000122;12029645;ESC MARIANA DA SILVA OLIVEIRA;Urbana;'08488379000132;CONSELHO ESCOLAR PROFESSORA NAZARE DOURADO SOUZA DOS SANTOS;68.0;32288437.0;;PARTICULAR;À VENCER;07/06/2029;;
2023;NORTE;AC;Rio Branco;'04033254000167;12011932;ESC MARILDA GOUVEIA VIANA;Urbana;'01193724000161;COMITE EXECUTIVO MARILDA GOUVEIA VIANA;68.0;99462332.0;;PARTICULAR;À VENCER;31/03/2028;25/03/2024;08:03:56
2023;NORTE;AC;Rio Branco;'04034583000122;12013064;ESC MARIO LOBAO;Urbana;'03720890000102;CONSELHO ESCOLAR/UNIDADE EXECUTORA MARIO LOBAO;68.0;32286580.0;;PARTICULAR;À VENCER;12/07/2029;;
2023;NORTE;AC;Rio Branco;'04033254000167;12001031;ESC MAURICIO MAPPES BARROSO;Rural;'02861642000100;COMITE EXECUTIVO MAURICIO MAPPES BARROSO;68.0;99985106.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04034583000122;12012572;ESC MENINO JESUS;Urbana;'03001600000162;CONSELHO ESCOLAR/UNIDADE EXECUTORA MENINO JESUS;68.0;32241143.0;;PARTICULAR;À VENCER;19/07/2029;;
2023;NORTE;AC;Rio Branco;'04033254000167;12028150;ESC MESSIAS RODRIGUES DE SOUZA;Rural;'11815126000130;COMITE EXECUTIVO CONSORCIO SENADOR ADALBERTO SENA;66.0;36122838.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04034583000122;12012947;ESC MESTRE IRINEU SERRA;Urbana;'04120877000177;CONSELHO ESCOLAR/UNIDADE EXECUTORA MESTRE IRINEU SERRA;68.0;92061395.0;;PARTICULAR;À VENCER;05/07/2029;;
2023;NORTE;AC;Rio Branco;'04033254000167;12028789;ESC MONTE ALEGRE;Rural;'12285202000106;COMITE EXECUTIVO CONSORCIO MONTE ALEGRE;68.0;99696141.0;;PARTICULAR;À VENCER;31/03/2028;22/08/2023;04:08:18
2023;NORTE;AC;Rio Branco;'04034583000122;12012963;ESC MONTE CASTELO;Urbana;'05370403000146;CONSELHO ESCOLAR/UNIDADE EXECUTORA MONTE CASTELO;68.0;32289004.0;;PARTICULAR;À VENCER;29/06/2027;;
2023;NORTE;AC;Rio Branco;'04033254000167;12012971;ESC MONTE VIDEL;Rural;'12272751000146;COMITE EXECUTIVO CONSORCIO NOVA ESPERANCA I;68.0;99696141.0;;PARTICULAR;À VENCER;31/03/2028;22/08/2023;04:08:40
2023;NORTE;AC;Rio Branco;'04034583000122;12012173;ESC MONTEIRO LOBATO;Urbana;'04122624000132;CONSELHO ESCOLAR/UNIDADE EXECUTORA MONTEIRO LOBATO;68.0;92192978.0;;PARTICULAR;À VENCER;28/05/2029;;
2023;NORTE;AC;Rio Branco;'04033254000167;12012998;ESC MOZART DONIZET;Urbana;'01193723000117;COMITE EXECUTIVO MOZART DONIZETI;68.0;92274352.0;;PARTICULAR;À VENCER;31/03/2028;21/03/2024;12:03:34
2023;NORTE;AC;Rio Branco;'04033254000167;12008133;ESC MURUMBA;Rural;'14705637000198;COMITE EXECUTIVO CONSORCIO MURUMBA;68.0;36122838.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12001066;ESC MUSTAFA ALMEIDA TOBU;Urbana;'01190111000170;COMITE EXECUTIVO MUSTAFA ALMEIDA TOBU;68.0;33222822.0;;PARTICULAR;À VENCER;31/03/2028;25/03/2024;12:03:58
2023;NORTE;AC;Rio Branco;'04033254000167;12003930;ESC NANZIO MAGALHAES;Urbana;'01223442000160;COMITE EXECUTIVO NANZIO MAGALHAES;68.0;34632984.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12011959;ESC NATALINO DA SILVEIRA BRITO;Urbana;'01193726000150;COMITE EXECUTIVO NATALINO DA SILVEIRA BRITO;68.0;99897473.0;;PARTICULAR;À VENCER;31/03/2028;21/03/2024;06:03:08
2023;NORTE;AC;Rio Branco;'04033254000167;12006920;ESC NAZIRA ANUTE DE LIMA;Urbana;'01218732000115;COMITE EXECUTIVO NAZIRA ANUTE DE LIMA;68.0;99984700.0;;PARTICULAR;À VENCER;31/03/2028;25/03/2024;11:03:46
2023;NORTE;AC;Rio Branco;'04033254000167;12011550;ESC NEUTEL MAIA;Urbana;'05656654000191;COMITE EXECUTIVO NEUTEL MAIA;68.0;32239103.0;;PARTICULAR;À VENCER;31/03/2028;25/03/2024;12:03:20
2023;NORTE;AC;Rio Branco;'04033254000167;12001104;ESC NORBERTO ASSUNCAO CAVALCANTE;Rural;'03339688000127;COMITE EXECUTIVO NOBERTO ASSUNCAO CAVALCANTE;68.0;99438513.0;;PARTICULAR;À VENCER;31/03/2028;28/03/2023;07:03:17
2023;NORTE;AC;Rio Branco;'04033254000167;12015466;ESC NOSSA SENHORA AUXILIADORA;Rural;'03184911000104;COMITE EXECUTIVO NOSSA SENHORA AUXILIADORA;68.0;32611183.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12009687;ESC NOSSA SENHORA DA ESPERANCA;Rural;'12013248000176;COMITE EXECUTIVO CONSORCIO ARCO-IRIS;68.0;32311142.0;;PARTICULAR;VENCIDO;31/07/2024;;
2023;NORTE;AC;Rio Branco;'04033254000167;12004669;ESC NOSSA SENHORA DE NAZARE;Rural;'11657346000183;COMITE EXECUTIVO CONSORCIO PAULINO FEIJO DE MELO;68.0;99822004.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12013161;ESC NOVA ESPERANCA;Rural;'03382605000182;COMITE EXECUTIVO NOVA ESPERANCA;68.0;99793611.0;;PARTICULAR;À VENCER;31/03/2028;;
2023;NORTE;AC;Rio Branco;'04033254000167;12023396;ESC NOVA ESPERANCA;Rural;'05149044000100;COMITE EXECUTIVO NOVA ESPERANCA;68.0;99210645.0;;PARTICULAR;À VENCER;31/03/2028;11/08/2023;06:08:57
2023;NORTE;AC;Rio Branco;'04033254000167;12026832;ESC NOVA ESPERANCA;Rural;'04033254000167;SECRETARIA DE EDUCACAO DO ESTADO DO ACRE;68.0;32156011.0;;ADMINISTRAÇÃO PÚBLICA ESTADUAL;À VENCER;31/12/2026;21/03/2023;03:03:20
2023;NORTE;AC;Rio Branco;'04033254000167;12013170;ESC NOVA ESPERANCA I;Rural;'12272751000146;COMITE EXECUTIVO CONSORCIO NOVA ESPERANCA I;68.0;99696141.0;;PARTICULAR;À VENCER;31/03/2028;22/08/2023;04:08:40
