NU_ANO_CENSO;SG_UF;CO_UF;NO_MUNICIPIO;CO_MUNICIPIO;CO_ENTIDADE;NO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;DS_ENDERECO;NU_ENDERECO;DS_COMPLEMENTO;NO_BAIRRO;CO_CEP;NU_DDD;NU_TELEFONE;TP_SITUACAO_FUNCIONAMENTO;CO_ESCOLA_SEDE_VINCULADA;IN_LOCAL_FUNC_PREDIO_ESCOLAR;TP_OCUPACAO_PREDIO_ESCOLAR;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_FOSSA;IN_ESGOTO_INEXISTENTE;IN_BANHEIRO;IN_COZINHA;QT_MAT_BAS;IN_AGUA_CARRO_PIPA
2023;AC;12;Rio Branco;1200401;12013005;ESC DR JOSE CARVALHO;3;1;0.0;RODOVIA AC-40;S/N;R. DA PALHEIRA KM 01;SANTA MARIA;69909788.0;68.0;32213355.0;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;326.0;
2023;AC;12;Rio Branco;1200401;12013013;ESC LOURIVAL SOMBRA PEREIRA LIMA;2;1;0.0;RUA SAO FRANCISCO;159;PROXIMO AO BARRAL;CONJUNTO TANGARA;69915016.0;68.0;32272709.0;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;659.0;
2023;AC;12;Rio Branco;1200401;12013021;ESC LUIZA CARNEIRO DANTAS;3;1;0.0;RUA A1;1201;;SAO FRANCISCO;69901522.0;68.0;992493327.0;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;420.0;
2023;AC;12;Rio Branco;1200401;12013030;ESC FRANCISCA ARAGAO SILVA;3;1;0.0;RUA CONQUISTA;217;;GERALDO FLEMING;69918864.0;68.0;32262901.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;235.0;
2023;AC;12;Rio Branco;1200401;12013048;ESC JOSE POTYGUARA;3;1;0.0;RUA BENJAMIN CONSTANT;394;;CALAFATE;69914356.0;68.0;992414986.0;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;274.0;
2023;AC;12;Rio Branco;1200401;12013056;ESC JUVENAL ANTUNES;3;1;0.0;RUA ARACAJU;345;;WALDEMAR MACIEL;69914278.0;68.0;32420068.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;499.0;
2023;AC;12;Rio Branco;1200401;12013064;ESC MARIO LOBAO;3;1;0.0;ESTRADA DE PORTO ACRE;;RAMAL DO MUTUM KM 01;ALTO ALEGRE;69921276.0;68.0;992299527.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;236.0;
2023;AC;12;Rio Branco;1200401;12013099;ESC PADRE PEREGRINO CARNEIRO DE LIMA;3;1;0.0;AVENIDA SUDOESTE;64;;TUCUMA;69919736.0;68.0;992408454.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;530.0;
2023;AC;12;Rio Branco;1200401;12013102;ESC CRECHE DR GUMERCINDO BESSA;3;1;0.0;AVENIDA MARIA JOSE DE OLIVEIRA;1554;;CONJUNTO UNIVERSITARIO;69917742.0;68.0;32292441.0;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;177.0;
2023;AC;12;Rio Branco;1200401;12013110;ESC EUFROSINA SILVA OLIVEIRA;3;1;0.0;RUA 7 DE SETEMBRO;235;;ALTO ALEGRE;69921302.0;68.0;32289633.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;350.0;
2023;AC;12;Rio Branco;1200401;12013161;ESC NOVA ESPERANCA;2;2;1.0;RODOVIA TRANSACREANA KM 07 RAMAL CAIPORA KM 32;SN;PROJETO MORENO MAIA;ZONA RURAL;69912290.0;68.0;999793611.0;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;140.0;
2023;AC;12;Rio Branco;1200401;12013170;ESC NOVA ESPERANCA I;2;2;0.0;RODOVIA TRANSACREANA KM 45 RAMAL DO NOCA KM 15;;;ZONA RURAL;69912290.0;68.0;999912480.0;1;;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;22.0;
2023;AC;12;Senador Guiomard;1200450;12013188;ESC NOVA JERUZALEM II;2;2;0.0;BR 317 KM 75 - RAMAL PROGRESSO KM 15;;;ZONA RURAL;69925000.0;68.0;999769421.0;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;68.0;
2023;AC;12;Rio Branco;1200401;12013200;ESC NOVO PARAISO;2;2;0.0;BR 364 KM 7;;RAMAL BELO JARDIM 3;;69912290.0;68.0;992059416.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;24.0;
2023;AC;12;Rio Branco;1200401;12013226;ESC OSCAR FELICIO DE SOUZA;2;2;0.0;RUA AMERICA MATEUS;332;BR 364 KM 12;VILA ALBERT SAMPAIO;69908232.0;68.0;999271756.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;101.0;
2023;AC;12;Rio Branco;1200401;12013242;ESC PADRE CARLOS CASAVECCHIA;2;1;0.0;RUA WILSON RIBEIRO;60;Q-20;XAVIER MAIA;69903050.0;68.0;984158841.0;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1107.0;
2023;AC;12;Rio Branco;1200401;12013293;ESC PADRE DIOGO FEIJO;2;1;0.0;RUA DR ARY RODRIGUES;669;CONJUNTO ABRAAO ALAB;FLORESTA;69918046.0;68.0;32278893.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1058.0;
2023;AC;12;Rio Branco;1200401;12013340;ESC PRESBITERIANA JOAO CALVINO;2;1;0.0;AVENIDA CEARA;2648;PREDIO;BOSQUE;69900448.0;68.0;33018363.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;820.0;
2023;AC;12;Rio Branco;1200401;12013374;ESC PROF BERTA VIEIRA DE ANDRADE;2;1;0.0;ESTRADA DO SAO FRANCISCO;1427;;SAO FRANCISCO;69901510.0;68.0;981061084.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1187.0;
2023;AC;12;Rio Branco;1200401;12013382;ESC RAIMUNDA ANELI;2;2;0.0;RODOVIA TRANSACREANA;;;FLORESTA SUL;69912290.0;68.0;999891695.0;1;;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;19.0;
2023;AC;12;Rio Branco;1200401;12013390;ESC CARMELITA BARBOSA MONTENEGRO;3;1;0.0;TRAVESSA SERINGUEIRA;271;;VILA ACRE;69909736.0;68.0;992194927.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;375.0;
2023;AC;12;Rio Branco;1200401;12013404;ESC ELOZIRA DOS SANTOS THOME;2;1;0.0;AC 10 KM 0;SNº;;ALTO ALEGRE;69921230.0;68.0;99466185.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1029.0;
2023;AC;12;Rio Branco;1200401;12013455;ESC MARIA RAIMUNDA BALBINO;2;1;0.0;TIAO NATUREZA;349;ESCOLA;PALHEIRAL;69911204.0;68.0;999668330.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;405.0;
2023;AC;12;Rio Branco;1200401;12013471;ESC RAIMUNDO GOMES DE OLIVEIRA;2;1;0.0;CONJUNTO TUCUMA II;SNº;AVENIDA CENTRAL I;CONJUNTO TUCUMA;69919712.0;68.0;;1;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1010.0;
2023;AC;12;Rio Branco;1200401;12013498;ESC MARIA ANGELICA DE CASTRO;2;1;0.0;RUA 24 DE JANEIRO;125;;SEIS DE AGOSTO;69905596.0;68.0;999410319.0;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;450.0;
2023;AC;12;Rio Branco;1200401;12013510;ESC PROF DALVA DE SOUZA DAS NEVES;2;2;0.0;RODOVIA AC 90 KM 58 TRANSACREANA, VILA VERDE;;;ZONA RURAL;69912290.0;68.0;999512382.0;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;142.0;
2023;AC;12;Rio Branco;1200401;12013579;ESC RUY AZEVEDO;2;2;0.0;ESTRADA DO AMAPA KM 05 RAMAL DO GURGEL;S/N;;AMAPA;69906640.0;68.0;999777957.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;261.0;
2023;AC;12;Rio Branco;1200401;12013595;ESC SAO PEDRO I;2;2;0.0;SERINGAL BENFICA ESTRADA DO AMAPA RAMAL PICARREIRA KM 14 SERINGAL BENFICA;S/N;SERINGAL BENFICA;BENFICA;69900050.0;68.0;992146959.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;494.0;
2023;AC;12;Rio Branco;1200401;12013633;ESC SANTA MARIA II;2;1;0.0;RODOVIA AC 40 KM 09 RAMAL CASTANHEIRA KM 01;SN;;SANTA MARIA;69900001.0;68.0;999685873.0;1;;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;370.0;
2023;AC;12;Rio Branco;1200401;12013684;ESC SAO CAMILO;2;2;0.0;RODOVIA BR 364;;;VILA ALBERT SAMPAIO;69908230.0;68.0;999413183.0;1;;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;177.0;
2023;AC;12;Rio Branco;1200401;12013730;ESC SAO FRANCISCO DE ASSIS I;2;1;0.0;RUA SAO SEBASTIAO;524;;VILA IVONETE;69900001.0;68.0;32274455.0;1;;1.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;221.0;
2023;AC;12;Senador Guiomard;1200450;12013811;ESC SAO JOSE IV;2;2;0.0;BR 364 KM 53 GLEBA F RAMAL T;;;ZONA RURAL;69925000.0;68.0;32322298.0;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;46.0;
2023;AC;12;Rio Branco;1200401;12013889;ESC SERAFIM DA SILVA SALGADO;2;1;0.0;RUA RIO GRANDE DO SUL;2422;;AEROPORTO VELHO;69903420.0;68.0;999418170.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1019.0;
2023;AC;12;Rio Branco;1200401;12013897;ESC SHEILA MARIA MENDES NASSERALA;3;1;0.0;RUA MAJOR MARTINS;423;;CONJUNTO TANGARA;69915014.0;68.0;32272761.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;213.0;
2023;AC;12;Rio Branco;1200401;12014001;ESC SANTO ANTONIO II;2;2;0.0;ET BELO JARDIM;S/N;RAMAL BELO JARDIM I;BELO JARDIM I;69907868.0;68.0;999785183.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;310.0;
2023;AC;12;Porto Acre;1200807;12014036;ESC SAO RAIMUNDO NONATO;2;2;0.0;RAMAL BOA FE KM-10 - PROJETO TOCANTINS;;;ZONA RURAL;69927000.0;68.0;999985434.0;1;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;338.0;
2023;AC;12;Rio Branco;1200401;12014052;ESC TANCREDO DE ALMEIDA NEVES;2;1;0.0;RUA DA AMIZADE;285;;GLORIA;69911656.0;68.0;99953557.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;651.0;
2023;AC;12;Rio Branco;1200401;12014060;ESC THEODOLINA FALCAO MACEDO;2;1;0.0;RUA 10 DE JULHO;368;;PLACAS;69902758.0;68.0;996032636.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1001.0;
2023;AC;12;Porto Acre;1200807;12014125;ESC UNIAO E PROGRESSO;2;2;0.0;BR 317 - ESTRADA DE BOCA DO ACRE KM 72;;ZONA RURAL;VILA CAQUETA;69927000.0;68.0;984183197.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;527.0;
2023;AC;12;Rio Branco;1200401;12014354;ESC FREI THIAGO MARIA MATIOLLI;2;1;0.0;RUA MENDES SA;471;;BAHIA VELHA;69911564.0;68.0;32422243.0;1;;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;338.0;
2023;AC;12;Rio Branco;1200401;12014389;ESC INSTITUTO SAO JOSE;2;1;0.0;RUA FLORIANO PEIXOTO;722;PROXIMO A CATEDRAL;CENTRO;69900090.0;68.0;32235518.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1319.0;
2023;AC;12;Senador Guiomard;1200450;12014400;ESC SAO FRANCISCO DE ASSIS II;2;2;0.0;BR 317 KM 52;;SENTIDO BOCA DO ACRE;ZONA RURAL;69925000.0;68.0;999446460.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;195.0;
2023;AC;12;Rio Branco;1200401;12014508;ESC BOA UNIAO;3;1;0.0;RAMAL DA GARAPEIRA;;RODOVIA AC 40 KM 11;SANTA MARIA/VILA ACRE;69909800.0;68.0;32421561.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;378.0;
2023;AC;12;Senador Guiomard;1200450;12014532;ESC BRIGADEIRO EDUARDO GOMES;3;1;0.0;AVENIDA CASTELO BRANCO;2270;CENTRO;CENTRO;69925000.0;68.0;999921977.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;196.0;
2023;AC;12;Senador Guiomard;1200450;12014540;ESC CARLOS ALBERTO PEREIRA DO NASCIMENTO;3;1;0.0;RUA GERSON PEREIRA;20;;DEMOCRACIA;69925000.0;68.0;999995028.0;1;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;135.0;
2023;AC;12;Senador Guiomard;1200450;12014591;ESC CIVICO MILITAR 15 DE JUNHO;2;1;0.0;RUA FELINTO MULLER;0827;;CENTRO;69925000.0;68.0;984131722.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;670.0;
2023;AC;12;Senador Guiomard;1200450;12014605;ESC SANTO IZIDORO;2;1;0.0;RUA CLETO REINALDO RAMOS;SN;ESCOLA;CENTRO;69925000.0;68.0;999474504.0;1;;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;578.0;
2023;AC;12;Senador Guiomard;1200450;12014648;ESC FENELON MANOEL;3;1;0.0;RUA CLETO REINALDO RAMOS;060;ESCOLA;CENTRO;69925000.0;68.0;999862657.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;195.0;
2023;AC;12;Senador Guiomard;1200450;12014770;ESC MARIA JOSE BEZERRA DOS REIS;2;2;0.0;BR 364 KM 39;KM39;ASSEMBLEIA DE DEUS;ZONA RURAL;69925000.0;68.0;999749623.0;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;109.0;
2023;AC;12;Senador Guiomard;1200450;12014877;ESC PADRE CARLOS CASAVEQUIA;2;2;0.0;BR 364, KM 32.;;VILA NOVA ALDEIA;ZONA RURAL;69925000.0;68.0;999449140.0;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;141.0;
2023;AC;12;Senador Guiomard;1200450;12014915;ESC PROF MARIA AUXILIADORA CUNHA QUEIROZ;2;2;0.0;BR 364 KM 80 RAMAL NABOR JUNIOR KM 08;S/N;CASA;ZONA RURAL;69925000.0;68.0;981155061.0;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;137.0;
2023;AC;12;Senador Guiomard;1200450;12014923;ESC ALBERTO ZAIRE;3;1;0.0;RUA JOSE DE BARROS;1646;;18 DE SETEMBRO;69925000.0;68.0;99184553.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;104.0;
2023;AC;12;Senador Guiomard;1200450;12014931;ESC PROF DIVA PEREIRA DE SOUZA;2;1;0.0;AV EDUARDO ASMAR;04;CONJ QUINARI;COHAB;69925000.0;68.0;999438986.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;317.0;
2023;AC;12;Senador Guiomard;1200450;12014966;ESC NUBIA MARIA CHAGAS FERNANDES;3;1;0.0;RUA JOSE DE BARROS;1256;;SAO FRANCISCO;69925000.0;68.0;32322224.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;303.0;
2023;AC;12;Senador Guiomard;1200450;12014974;ESC ROSALINA DA SILVEIRA;2;2;0.0;RODOVIA AC 40 KM 18;;;ZONA RURAL;69925000.0;68.0;999593064.0;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;20.0;
2023;AC;12;Senador Guiomard;1200450;12015008;ESC RAIMUNDO HERMINIO DE MELO II;2;2;0.0;BR 364,KM 32-RAMAL NOVA ALDEIA, KM 15;S/N;ZONA RURAL;ZONA RURAL;69925000.0;68.0;984278228.0;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;126.0;
2023;AC;12;Rio Branco;1200401;12015172;ESC TUFI ASMAR;2;2;0.0;RODOVIA AC 40, KM 12. RAMAL ITUCUMA KM 01;;RAMAL ITUCUMA;VILA ACRE;69909730.0;68.0;999611522.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;156.0;
2023;AC;12;Senador Guiomard;1200450;12015210;ESC VEIGA CABRAL;2;1;0.0;RUA 3 DE MAIO DOS EDIS;1478;EM FRENTE A QUADRA;CENTRO;69925000.0;68.0;999376053.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;339.0;
2023;AC;12;Senador Guiomard;1200450;12015237;ESC VEREADOR MANOEL DA COSTA SOBRINHO;3;2;0.0;BR 364 KM 70 , RAMAL SANTA MARIA KM 15;;RAMAL SANTA MARIA;;69925000.0;68.0;32322837.0;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;30.0;
2023;AC;12;Senador Guiomard;1200450;12015245;ESC INFANTIL MONTEIRO LOBATO;3;1;0.0;RUA BRASILIANO CANCIO;1070;;TRIUNFO;69925000.0;68.0;999486495.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;381.0;
2023;AC;12;Porto Acre;1200807;12015296;ESC JOSE DE CARVALHO;3;2;0.0;RAMAL DO LEONARDO PROJETO TOCANTINS;;ZONA RURAL;ZONA RURAL;69927000.0;68.0;32331030.0;1;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;13.0;
2023;AC;12;Porto Acre;1200807;12015326;ESC CEL JOSE PLACIDO DE CASTRO;2;1;0.0;RUA DEP RAIMUNDO HERMINIO DE MELO;662;ESCOLA;NOVA PORTO ACRE;69927000.0;68.0;999536380.0;1;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;442.0;
2023;AC;12;Porto Acre;1200807;12015334;ESC EDMUNDO PINTO DE ALMEIDA NETO;2;2;0.0;RUA DAS MARGARIDAS;260;VILA DO INCRA;CENTRO;69927000.0;68.0;999744627.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;886.0;
2023;AC;12;Porto Acre;1200807;12015342;ESC JADER SARAIVA MACHADO;2;2;0.0;AV RUI COELHO;283;;CENTRO;69927000.0;68.0;999658005.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;550.0;
2023;AC;12;Porto Acre;1200807;12015350;ESC MAJOR WENCESLAU SALINAS;3;1;0.0;RUA DO ESTADIO;180;;CENTRO;69927000.0;68.0;32331015.0;1;;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;147.0;
2023;AC;12;Porto Acre;1200807;12015431;ESC NOSSA SENHORA DA GLORIA;3;2;0.0;RAMAL DA POUSADA RIBEIRINHA;;;ZONA RURAL;69927000.0;68.0;32331030.0;1;;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;10.0;
2023;AC;12;Porto Acre;1200807;12015466;ESC NOSSA SENHORA AUXILIADORA;2;2;1.0;RODOVIA AC 10 KM 22 RAMAL LINHA 10 KM 14 RIBEIRINHA;;;;69927000.0;68.0;32611183.0;1;12014036.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;53.0;
2023;AC;12;Porto Acre;1200807;12015539;ESC SANTA FE;2;2;0.0;RAMAL LINHA 07 KM 14 RIBEIRINHO;;;;69927000.0;68.0;32611183.0;1;12014036.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;46.0;
2023;AC;12;Porto Acre;1200807;12015547;ESC SANTA INES I;3;2;0.0;RAMAL DO FLAVIANO;;;;69927000.0;68.0;32331030.0;1;;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;29.0;
2023;AC;12;Rio Branco;1200401;12015555;ESC SANTA LUCIA II;2;2;0.0;RODOVIA AC-10;KM14;;SERINGAL COLIBRI;69921230.0;68.0;992830747.0;1;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;41.0;
2023;AC;12;Porto Acre;1200807;12015750;ESC SAO JOSE I;3;2;0.0;RAMAL ACAI KM 08;;PAD HUMAITA;VILA DO V;69927000.0;68.0;999951236.0;1;;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;121.0;
