NU_ANO_CENSO;SG_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;QT_MAT_BAS;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE
2023;AC;Cruzeiro do Sul;1200203;ESC VERISSIMO DE PAULA;12027944;3;2;0.0;39.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023;AC;Cruzeiro do Sul;1200203;ESC CRECHE MARGARIDA DA SILVA PEDREIRA;12027960;3;1;0.0;188.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Cruzeiro do Sul;1200203;ESC MARIA CIDALIA CORREIA LIMA DE MESSIAS;12027979;3;1;0.0;312.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Cruzeiro do Sul;1200203;ESC DJALMA CORREIA DA SILVA;12027987;3;2;0.0;33.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023;AC;Cruzeiro do Sul;1200203;ESC PROF MARIA CELIA DE OLIVEIRA;12027995;3;2;0.0;42.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Cruzeiro do Sul;1200203;ESC JACINTO BARBOSA GONDIM;12028002;3;2;0.0;38.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023;AC;Jordão;1200328;ESC JOSE MARINHO;12028010;3;2;0.0;21.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Santa Rosa do Purus;1200435;ESC INDIGENA NOVA FORTALEZA;12028029;3;2;2.0;31.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Rio Branco;1200401;ESC JORNALISTA ARMANDO NOGUEIRA;12028037;2;1;0.0;349.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Tarauacá;1200609;ESC INDIGENA KAPA YUCHIBU;12028118;2;2;2.0;63.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Sena Madureira;1200500;ESC LEONIDAS FERNANDES DE ALMEIDA;12028142;2;2;0.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Sena Madureira;1200500;ESC MESSIAS RODRIGUES DE SOUZA;12028150;2;2;0.0;27.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Jordão;1200328;ESC INDIGENA INSTITUTO SAO JOSE;12028215;3;2;2.0;62.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Assis Brasil;1200054;ESC SANDOVAL BATISTA DE ARAUJO;12028223;2;2;0.0;156.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Feijó;1200302;ESC MARIA IRINEIA DA COSTA MONTEIRO;12028240;3;2;0.0;17.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Feijó;1200302;ESC MARIA CLEONICE CASTRO DA SILVA;12028258;3;2;0.0;23.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2023;AC;Feijó;1200302;ESC ACRISIO DE ALENCAR LIMA;12028274;3;2;0.0;26.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Feijó;1200302;ESC JOSE FRANCISCO DE AGUIAR ALBUQUERQUE;12028282;3;2;0.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Brasiléia;1200104;CRECHE MUNICIPAL ROMA EMILSE SILVA;12028320;3;1;0.0;162.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Brasiléia;1200104;ESC AIRTON SENA;12028339;3;2;1.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Brasiléia;1200104;ESC CONCI ALVES DE MELO;12028347;3;2;1.0;208.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Xapuri;1200708;ESC CRECHE OLHAR DE CRIANCA;12028363;3;1;0.0;210.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Xapuri;1200708;ESC BELO JARDIM;12028398;3;2;1.0;61.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Xapuri;1200708;ESC SAO PEDRO;12028428;3;2;0.0;31.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Rodrigues Alves;1200427;ESC BOM JESUS;12028444;3;2;1.0;241.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rodrigues Alves;1200427;ESC INENCY MORORO DE OLIVEIRA;12028452;3;2;0.0;259.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Rodrigues Alves;1200427;ESC INFANTIL MARIA LIGIA MATOS DA SILVA;12028460;3;1;0.0;164.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rodrigues Alves;1200427;ESC MANOEL CARNEIRO DE MESSIAS;12028479;2;2;0.0;150.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Santa Rosa do Purus;1200435;ESC INDIGENA QUATRO IRMAS;12028487;2;2;2.0;19.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Santa Rosa do Purus;1200435;ESC INDIGENA PORTO ALEGRE;12028495;3;2;2.0;9.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Porto Walter;1200393;ESC HORODATO BENEDITO DE SOUSA;12028517;3;2;0.0;51.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Mâncio Lima;1200336;ESC CRECHE SONHO INFANTIL;12028550;3;1;0.0;136.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC PROF ALMADA BRITO;12028576;2;1;0.0;325.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Epitaciolândia;1200252;ESC ALCINO MONTEIRO DE OLIVEIRA;12028584;3;2;0.0;72.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Epitaciolândia;1200252;ESC PRESIDENTE CASTELO BRANCO;12028622;3;2;0.0;197.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA FELIZARDO SIQUEIRA;12028630;3;2;2.0;58.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Feijó;1200302;ESC INDIGENA TERRA NOVA;12028649;2;2;2.0;54.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Feijó;1200302;ESC INDIGENA JAMINAWA;12028657;2;2;2.0;68.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Cruzeiro do Sul;1200203;ESC IRMA DIANA;12028665;3;1;0.0;188.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Cruzeiro do Sul;1200203;ESC CRECHE PADRE FREDERICO SIEGERS I;12028673;3;1;0.0;97.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC CLARISSE FECURY;12028681;2;1;0.0;262.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC IZA MELLO;12028690;2;1;0.0;617.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC BEIJA FLOR;12028703;2;2;0.0;117.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC VISAO DE AGUIA;12028711;2;2;0.0;13.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC WILSON PINHEIRO;12028754;2;2;0.0;145.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC UIRAPURU;12028762;2;2;0.0;20.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Rio Branco;1200401;ESC MONTE ALEGRE;12028789;2;2;0.0;13.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC AGUA VIVA;12028797;2;2;0.0;25.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC CANTO DO SABIA;12028819;2;2;0.0;46.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC VERDES FLORESTAS;12028827;2;2;0.0;24.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC TECNICA EM SAUDE MARIA MOREIRA DA ROCHA;12028843;2;1;0.0;1196.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Santa Rosa do Purus;1200435;ESC PADRE PAOLINO MARIA BALDASSARI;12028851;2;1;0.0;238.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC JOSE RIBAMAR BATISTA;12028860;2;1;0.0;528.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Senador Guiomard;1200450;ESC LUIZ QUEIROZ NOGUEIRA;12028924;3;2;1.0;26.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Senador Guiomard;1200450;ESC PROF ORLANDO DE SOUZA VIANA;12028932;3;1;0.0;169.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Epitaciolândia;1200252;ESC BELA FLOR;12028940;3;1;0.0;558.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Feijó;1200302;ESC PROFESSORA ALBANITA TAVARES;12028959;3;2;0.0;16.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2023;AC;Feijó;1200302;ESC JOSE FERREIRA FILHO;12028967;3;2;0.0;15.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Feijó;1200302;ESC INDIGENA SETE VOLTAS;12028975;2;2;2.0;131.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Feijó;1200302;ESC PROFESSORA JOSEFA LIGIA;12028983;3;2;0.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Santa Rosa do Purus;1200435;ESC DR CELSO COSME SALGADO;12029009;3;1;0.0;523.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Jordão;1200328;ESC INDIGENA ALFREDO SUEIRO SALES;12029017;3;2;2.0;24.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Jordão;1200328;ESC INDIGENA BIBLIA SAGRADA;12029025;3;2;2.0;18.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Jordão;1200328;ESC FRANCISCO FERNANDES DE CARVALHO;12029033;3;2;0.0;35.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Feijó;1200302;ESC PROFESSORA DINA CARNEIRO;12029041;3;2;0.0;12.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Feijó;1200302;ESC FRANCISCO COSTA PONTES;12029050;3;2;0.0;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Feijó;1200302;ESC CLOTILDES GOMES DE CARVALHO SOUZA;12029068;3;2;0.0;10.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Manoel Urbano;1200344;ESC INDIGENA BOACU;12029076;2;2;2.0;48.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Tarauacá;1200609;ESC INDIGENA TXANA PERA;12029106;2;2;2.0;48.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Tarauacá;1200609;ESC INDIGENA WIXY TAPIMATY PANA YAMANAWA;12029114;2;2;2.0;28.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Manoel Urbano;1200344;ESC WILLIAM CHANDLLES;12029181;3;2;0.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Manoel Urbano;1200344;ESC ANTONIO SABOIA;12029190;3;2;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Porto Walter;1200393;ESC PEDRO FIRMINO;12029211;3;2;0.0;19.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Assis Brasil;1200054;ESC SARA LOPES PEREIRA;12029220;3;2;1.0;35.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Porto Walter;1200393;ESC AFIF AFAZ;12029246;3;2;0.0;60.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Assis Brasil;1200054;ESC SARA NONATO;12029254;3;2;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Assis Brasil;1200054;ESC INDIGENA HIMATKALTSHI;12029270;2;2;2.0;22.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Assis Brasil;1200054;ESC INDIGENA PIYAKATI;12029289;2;2;2.0;59.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Brasiléia;1200104;ESC VITORIA;12029300;3;2;1.0;10.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Brasiléia;1200104;ESC JUELITA MEIRELES;12029319;3;2;0.0;19.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Marechal Thaumaturgo;1200351;ESC PRE CRIANCA FELIZ;12029335;3;2;0.0;57.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Sena Madureira;1200500;ESC ARGENTINA ANUTE BRITO;12029343;3;2;0.0;20.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Sena Madureira;1200500;ESC SAO LUCAS;12029351;3;2;1.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Sena Madureira;1200500;ESC FRANCISCA SOUZA DA SILVA;12029378;3;2;1.0;30.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Mâncio Lima;1200336;ESC CRECHE CRIANCA FELIZ GUARANI;12029394;3;2;0.0;140.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Sena Madureira;1200500;ESC PROF MESSIAS RODRIGUES DE SOUZA;12029408;3;1;0.0;374.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Plácido de Castro;1200385;ESC SENIRA DOS SANTOS;12029424;3;2;0.0;211.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC BENFICA;12029432;3;1;0.0;675.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA SANTA RITA;12029467;2;2;2.0;48.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Rio Branco;1200401;ESC LINDAURA MARTINS LEITAO;12029491;2;1;0.0;401.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Assis Brasil;1200054;ESC INDIGENA SAO RAIMUNDO NONATO;12029505;2;2;2.0;36.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Cruzeiro do Sul;1200203;ESC INENCY MORORO DE OLIVEIRA;12029521;3;2;0.0;28.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Cruzeiro do Sul;1200203;ESC CRECHE SAO FRANCISCO;12029530;3;1;0.0;146.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Cruzeiro do Sul;1200203;ESCOLA MUNICIPAL DE ENSINO INFANTIL BRINQUEDOTECA;12029548;3;1;0.0;186.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC ORVALHO DA FLORESTA;12029564;2;2;0.0;42.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Rio Branco;1200401;ESC DONA MOZINHA FEITOSA;12029572;3;1;0.0;227.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC CENTRO DE EDUCACAO PROFISSIONAL E TECNOLOGICA ROBERVAL CARDOSO;12029580;2;2;0.0;14.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC CENTRO DE EDUCACAO PROFISSIONAL CAMPOS PEREIRA;12029599;2;1;0.0;215.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Assis Brasil;1200054;ESC NAPOLEAO PARDO;12029602;3;2;0.0;27.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Rio Branco;1200401;ESC MARIANA DA SILVA OLIVEIRA;12029645;3;1;0.0;397.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Jordão;1200328;ESC FRANCISCO TURIANO DE FARIAS;12029670;3;2;0.0;19.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Rio Branco;1200401;ESC FABRICA DE ASAS URSFOC;12029700;2;1;0.0;655.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Cruzeiro do Sul;1200203;ESC MAGIA DO SABER;12029718;2;2;0.0;339.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Xapuri;1200708;ESC JOFRE ALVES KOURE;12029726;3;2;0.0;47.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Xapuri;1200708;ESC JOANA ROCHA DE AMORIM;12029742;3;2;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Marechal Thaumaturgo;1200351;ESC MARIA FERREIRA DO VALE;12029807;3;1;0.0;466.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Sena Madureira;1200500;ESC INDIGENA TUNUMA;12029823;2;2;2.0;14.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Sena Madureira;1200500;ESC MARIA GORETE DAVILA;12029831;3;2;1.0;89.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Sena Madureira;1200500;ESC CORACAO DE MENINO JESUS II;12029866;2;2;0.0;9.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Brasiléia;1200104;ESC NOVA OLINDA;12029882;3;2;1.0;21.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Brasiléia;1200104;ESC GETULIO VARGAS;12029890;3;2;1.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Xapuri;1200708;ESC AGUAS DO ACRE;12029920;2;2;0.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Xapuri;1200708;ESC ESTRELA DA FLORESTA;12029939;2;2;0.0;26.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Feijó;1200302;ESC INOCENCIO BRANDAO BARROSO;12029947;3;2;0.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Feijó;1200302;ESC MANOELA PERES DANTAS;12029963;3;2;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Santa Rosa do Purus;1200435;ESC INDIGENA CUMARU;12029998;3;2;2.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Santa Rosa do Purus;1200435;ESC NOVA SANTA HELENA;12030007;3;2;1.0;15.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Santa Rosa do Purus;1200435;ESC INDIGENA ALFREDO MADJA;12030015;3;2;2.0;17.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Porto Walter;1200393;ESC XISTA PINHEIRO;12030023;3;2;0.0;68.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Cruzeiro do Sul;1200203;ESC INDIGENA PEDRO DE SOUZA WANINAWA;12030031;2;2;2.0;15.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Porto Walter;1200393;ESC MANOEL CORREIA DE PAIVA;12030040;3;2;0.0;315.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Tarauacá;1200609;ESC VALDINA TORQUATO DO NASCIMENTO;12030066;3;1;0.0;551.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Porto Acre;1200807;ESC SANTA ISABEL;12030074;3;2;1.0;14.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC CRECHE IRMAOS MI E BINO;12030090;3;1;0.0;144.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rodrigues Alves;1200427;ESC JULIA MARIA DE SANTANA AMORIM;12030104;3;1;0.0;306.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Manoel Urbano;1200344;ESC ISABEL FERREIRA DE LIMA;12030147;3;2;0.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Jordão;1200328;ESC JAIRO DE FIGUEIREDO MELO;12030155;2;1;0.0;394.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Sena Madureira;1200500;ESC JOAQUIM FURTADO DAVILA;12030163;3;2;1.0;12.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Cruzeiro do Sul;1200203;ESC NOVO HORIZONTE;12030201;2;2;0.0;14.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Cruzeiro do Sul;1200203;ESC PRINCESA DA FLORESTA;12030210;2;2;1.0;109.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Assis Brasil;1200054;ESC MARIA FERREIRA DA SILVA;12030244;3;1;0.0;190.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Santa Rosa do Purus;1200435;ESC INDIGENA FRANCISCA NASCIMENTO;12030392;3;2;2.0;12.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Santa Rosa do Purus;1200435;ESC INDIGENA UIRAPURU;12030406;3;2;2.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Santa Rosa do Purus;1200435;ESC INDIGENA JAPININ MURU;12030414;3;2;2.0;16.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Rio Branco;1200401;ESC CRECHE FRANCISCA SILVA MAIA;12030422;3;1;0.0;100.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC JESSE SANTIAGO;12030430;3;1;0.0;196.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC MARIA ADEIZA RODRIGUES PEREIRA;12030449;3;1;0.0;287.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Feijó;1200302;ESC RAIDIR LEITAO;12030457;3;2;0.0;23.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Sena Madureira;1200500;ESC SANTA LUZIA II;12030473;2;2;0.0;38.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Sena Madureira;1200500;ESC INDIGENA SHIMEWIDI;12030490;2;2;2.0;9.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2023;AC;Jordão;1200328;ESC INDIGENA FRANCISCO FELIX;12030503;3;2;2.0;15.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Mâncio Lima;1200336;ESC CRECHE INDIGENA ANDEBAIKI;12030511;3;2;2.0;70.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2023;AC;Rio Branco;1200401;ESC DARQUINHO;12030562;2;1;0.0;243.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023;AC;Mâncio Lima;1200336;ESC INDIGENA JOSE BATISTA DINIZ;12030589;2;2;2.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2023;AC;Cruzeiro do Sul;1200203;ESC FRANCISCO MACIEL CARDOZO;12030627;3;2;0.0;47.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
