NU_ANO_CENSO;SG_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;CO_ESCOLA_SEDE_VINCULADA;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE
2021;AC;Jordão;1200328;ESC JOSE MARINHO;12028010;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA INSTITUTO SAO JOSE;12028215;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA ALFREDO SUEIRO SALES;12029017;3;2;2;0;0;0;0;0;0;1;0;1;0;0
2021;AC;Jordão;1200328;ESC INDIGENA BIBLIA SAGRADA;12029025;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC FRANCISCO FERNANDES DE CARVALHO;12029033;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC FRANCISCO TURIANO DE FARIAS;12029670;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC JAIRO DE FIGUEIREDO MELO;12030155;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Jordão;1200328;ESC INDIGENA FRANCISCO FELIX;12030503;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA JOAO SERENO BANE;12031542;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA LUIZ SERENO;12031550;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA RAIZ DA TERRA;12031569;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA ROMAO SALES;12031577;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA SANTO ANTONIO;12031585;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA SAO JOSE;12031593;3;2;2;0;0;0;0;0;0;1;0;1;0;0
2021;AC;Jordão;1200328;ESC INDIGENA SEJA BEM VINDO;12031615;3;2;2;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;CRECHE VIRGINIA RODRIGUES DE ARAUJO;12032034;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA BIXI;12032158;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA BOM LUGAR;12032557;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA RAINHA;12033006;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC ZAIDA DE MELO FREIRE VIANA;12033197;2;2;0;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Jordão;1200328;ESC FRANCISCA BATISTA;12033820;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Jordão;1200328;ESC ERNESTO NONATO DA SILVA;12040428;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Jordão;1200328;ESC INDIGENA JARDIM DA FLORESTA;12072222;3;2;2;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Jordão;1200328;ESC INDIGENA ESPIRITO DA FLORESTA;12073229;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC GLORIA SORIANO ROSAS;12000655;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC SAO FRANCISCO;12001791;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC 1º DE MAIO;12001805;2;2;0;0;0;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC INDIGENA IXUBAY RABUI PUYANAWA;12001821;2;2;2;0;0;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC 15 DE JUNHO;12001848;3;2;1;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC 7 DE SETEMBRO;12001872;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC ANTONIO OLIVEIRA DANTAS;12001945;2;1;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC ARTUR LEBRE;12001953;3;2;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC BELARMINO DE MENDONCA;12001961;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC ESTEVAO BERNARDO DE SOUZA;12001996;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC FRANCISCO MILITAO DE MELO;12002003;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC FRANCISCO FREIRE DE CARVALHO;12002046;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC GERZUILO EUDES DE OLIVEIRA;12002054;3;2;0;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC INDIGENA HERMILIO GENEROSO DE OLIVEIRA;12002062;2;2;2;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC INFANTIL JOSE BERNARDO DE SOUZA;12002089;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC INDIGENA JOAO BERNARDO RODRIGUES;12002097;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC JOAO SABINO DA ROCHA;12002119;3;2;0;0;0;0;1;0;0;0;0;0;1;0
2021;AC;Mâncio Lima;1200336;ESC JOAQUIM GENEROSO DE OLIVEIRA;12002127;3;1;0;0;0;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC JOSE SENA;12002178;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC JOSEFA DE QUEIROZ;12002186;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC LUIZ DE FONTES;12002208;3;2;1;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC MANCIO LIMA;12002224;3;2;0;0;0;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC MANOEL ANTONIO CAVALCANTE;12002232;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC PADRE EDSON DE OLIVEIRA DANTAS;12002267;3;1;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC INDIGENA PEDRO ANTONIO DE OLIVEIRA;12002275;2;2;2;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC PEDRO DE MORAES;12002283;3;2;1;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC SABINO TOMAS DA ROCHA;12002313;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC TENENTE BARBOSA;12002380;3;2;0;0;0;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC VENINA BATISTA SIQUEIRA;12002399;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC ANTONIO BORGES DA SILVA;12020443;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC SAO PEDRO;12021156;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC INFANTIL FRANCISCA RODRIGUES RIBEIRO;12026301;3;1;0;0;0;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC INDIGENA ADELIA COSTA DE OLIVEIRA;12027804;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC POLO AGROFLORESTAL;12027820;3;2;1;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC CRECHE SONHO INFANTIL;12028550;3;1;0;0;0;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC CRECHE CRIANCA FELIZ GUARANI;12029394;3;2;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC CRECHE INDIGENA ANDEBAIKI;12030511;3;2;2;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC INDIGENA JOSE BATISTA DINIZ;12030589;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC CRECHE VOVO AURELIANO;12030708;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC LAURO CAVALCANTE DE ANDRADE;12031330;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC INDIGENA MARIA LUCIA DA COSTA MOREIRA;12031356;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Mâncio Lima;1200336;ESC INFANTIL MONTEIRO LOBATO;12031364;3;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC PROFESSORA NEUSA AMANCIO SABINO;12032123;3;1;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Mâncio Lima;1200336;ESC MARIA FIRMINO CHAVES;12033421;2;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC ANTONIA MENDES;12006580;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC ANTONIO NASCIMENTO;12006602;2;2;0;0;1;0;0;1;0;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC BONIFACIO NUNES DA SILVA;12006629;3;2;0;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC CARLOS DE OLIVEIRA;12006637;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC CEL JOSE FERREIRA;12006653;3;2;0;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC DOM PROSPERO BERNARDI;12006688;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC FRANCISCA REZENDE DE LIMA;12006700;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC FRANCISCO CHAGAS LINO;12006718;3;2;0;0;0;0;0;1;0;0;0;1;0;0
2021;AC;Manoel Urbano;1200344;ESC FRANCISCO SOARES MOREIRA;12006742;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC GERALDO GURGEL DE MESQUITA;12006750;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC LUIZ PLACIDO FERNANDES;12006831;3;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC MARIA DAS GRACAS ALVES DA ROCHA;12006858;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC MILETI JOSE;12006874;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC NAZIRA ANUTE DE LIMA;12006920;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC RAIMUNDO DIAS;12006939;3;2;0;0;1;0;0;1;1;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC SAO FRANCISCO;12006971;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC INDIGENA SANTA JULIA;12006998;2;2;2;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC INDIGENA SANTO AMARO;12007005;2;2;2;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC MANOEL PEDRO DE FREITAS;12019267;3;2;0;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC TERRA ALTA;12020516;3;2;0;0;1;0;0;1;0;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC CHICO MENDES;12020532;3;2;0;0;1;0;0;1;0;0;0;0;1;0
2021;AC;Manoel Urbano;1200344;ESC INFANTIL MENINO JESUS;12022675;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC FRANCISCO PEREIRA FILHO;12022683;3;2;0;0;1;0;0;0;1;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC INDIGENA APUI;12025364;2;2;2;0;1;0;0;1;0;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC ANA IRACEMA LIMA DE CARVALHO;12026263;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC INDIGENA PADRE PAOLINO;12027421;2;2;2;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC IVANCY ALMEIDA;12027430;3;2;0;0;1;0;0;0;1;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC INDIGENA BOACU;12029076;2;2;2;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC WILLIAM CHANDLLES;12029181;3;2;0;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC ANTONIO SABOIA;12029190;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Manoel Urbano;1200344;ESC ISABEL FERREIRA DE LIMA;12030147;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Manoel Urbano;1200344;ESC CRECHE IEDA ARAUJO;12129224;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC 24 DE JANEIRO;12002410;3;2;0;0;0;0;1;0;0;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC ANTONIO RUBENS PINHEIRO;12002461;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA JAMINAWA ARARA;12002640;2;2;2;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC JOAO PRAXEDES;12002674;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC JOSE DO PATROCINIO;12002712;3;2;0;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC JOSE PINTO PEREIRA;12002763;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC JUSTINIANO DE SERPA;12002771;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC LAIRE E SILVA;12002780;3;2;0;0;0;0;1;0;0;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC LAURA SALES DE MELO;12002798;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC MARNIZIA CRUZ;12002828;3;2;0;0;1;0;0;0;1;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC PADRE ALBERTO URBAN;12002879;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC PRAXEDES BRANDAO;12002887;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC RUI BARBOSA;12002895;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA SAMUEL PIANKO;12002909;3;2;2;0;1;0;1;0;0;0;0;0;1;0
2021;AC;Marechal Thaumaturgo;1200351;ESC SANTO ANTONIO;12002917;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC SAO RAIMUNDO;12002925;3;2;0;0;1;0;0;1;0;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC ULISSES GUIMARAES;12002941;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC ZILDA VASCONCELOS;12002950;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC RAIMUNDO FIRMINO BEZERRA;12018899;3;2;0;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC TANCREDO DE ALMEIDA NEVES;12018902;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC FLORIANO PEIXOTO;12018996;3;2;0;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA UIRAPURU;12020036;2;2;2;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA JACOBINA;12020044;2;2;2;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC PEDRO DEMETRIO;12021032;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC MARIA PEREIRA DO CARMO;12021083;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC RAIMUNDO GASPAR UCHOA;12021091;3;2;0;0;0;0;0;0;1;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC ETELVINO FARIAS RAMOS;12021105;3;2;0;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC POLETA FERREIRA DA COSTA;12021130;3;2;0;0;1;0;0;0;0;1;0;1;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC ERNESTINA RODRIGUES FERREIRA;12021792;3;2;0;0;1;0;0;1;0;0;0;1;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA RAINHA DA FLORESTA;12021830;3;2;2;0;0;0;1;1;0;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA BOA VISTA;12021849;3;2;2;0;1;0;1;0;0;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA CRISPIM JAMINAWA;12021857;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA ASHANINKA;12021865;3;2;2;0;0;0;1;0;0;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC PERCILIA GOMES BARBOSA;12023000;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC RAIMUNDO FERREIRA LIMA;12023019;3;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC JOSEFA LOPES DA CUNHA;12023027;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC ELVIRA FERREIRA GOMES;12026328;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC CALILA DE MELO SARAH;12026336;3;2;0;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC JOAO BATISTA LOPES;12026344;3;2;0;0;0;0;0;1;0;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC CLEONICE SOARES DE OLIVEIRA;12026352;3;2;0;0;0;0;0;0;1;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC RAIMUNDO BEZERRA FROTA;12026360;3;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC ANTONIO PEDRO RODRIGUES;12026387;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC JOAO ALVES BEZERRA;12027081;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC MANOEL RODRIGUES DE ARAUJO;12027090;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA CHAVE DA CULTURA;12027634;3;2;2;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA FELIZARDO SIQUEIRA;12028630;3;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC PRE CRIANCA FELIZ;12029335;3;2;0;0;0;0;0;0;1;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA SANTA RITA;12029467;2;2;2;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC MARIA FERREIRA DO VALE;12029807;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA THAUMATURGO DE AZEVEDO;12031984;3;2;2;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC INFANTIL LENCISA MARIA ELIAS PINHEIRO;12032018;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA HILDA SIQUEIRA;12032816;3;2;2;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC INFANTIL PROF FRANCISCO GERNILAN GOMES DE ALMEIDA;12032883;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA APRENDIZADO KUNTAMANA;12033057;2;2;2;0;0;1;0;0;1;0;0;0;0;1
2021;AC;Marechal Thaumaturgo;1200351;ESC ASAS DE AGUIA;12033162;2;2;0;0;0;0;0;0;1;0;0;1;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC GERALDO PINTO CORREIA FILHO;12033189;2;2;0;0;0;0;0;0;1;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC INFANTIL MARIA LUZIA ELIAS DOS SANTOS;12089222;3;1;0;0;0;1;0;0;0;0;1;0;0;0
2021;AC;Marechal Thaumaturgo;1200351;ESC INDIGENA SHAWA KANA;12090220;3;2;2;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Plácido de Castro;1200385;ESC ALONSO PADILHA;12009911;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC CASTRO ALVES;12010022;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC DOMINGOS GALDINO DA SILVA;12010090;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC ELIAS MANSOUR SIMAO;12010154;3;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC FRANKLIN ROOSEVELT;12010189;2;1;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC CASINHA DO SABER;12010227;3;1;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC JOSE MOREIRA DE ARAUJO;12010324;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC JOSE VALMIR DE LIMA;12010340;3;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC MANOEL BARROS;12010391;2;2;0;0;0;0;0;1;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC FLAVIA BARROS PIMENTEL;12010588;2;2;1;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC PROF CARMELIA ALVES DE ARAUJO;12010618;3;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC PROF CARLOS JOSE DOS SANTOS;12010626;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC SAO JOAO;12010693;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC SAO LUIZ GONZAGA;12010731;2;2;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC SANTA RITA DE CASSIA;12010790;2;2;0;0;1;0;0;0;0;1;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC JOSE FRANCISCO DA SILVA;12019135;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC ANTONIA DOS REIS AZEVEDO;12019178;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC SIRLEI PAIVA DE LIMA;12019968;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC SIRLEI PAIVA DE LIMA II;12022144;3;1;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC JOAO BATISTA LOPES DE LIMA;12023760;3;2;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC JOAO RICARDO DE FREITAS;12023779;2;1;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC SENIRA DOS SANTOS;12029424;3;2;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Plácido de Castro;1200385;ESC CENTRO DE EDUCACAO PROFISSIONAL E TECNOLOGICO JOAO DE DEUS;12031453;2;2;0;0;1;0;1;1;0;0;1;0;0;0
2021;AC;Porto Walter;1200393;ESC ADOZINDA DO VALE VIEIRA;12002984;3;2;1;0;1;0;0;1;0;0;0;1;0;0
2021;AC;Porto Walter;1200393;ESC ALFREDO SALES;12003000;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Porto Walter;1200393;ESC ALMIRANTE TAMANDARE;12003018;3;2;0;0;0;0;0;0;1;0;1;0;0;0
2021;AC;Porto Walter;1200393;ESC INDIGENA ARARA INDIGENA;12003034;2;2;2;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC BORGES DE AQUINO;12003050;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Porto Walter;1200393;ESC CASTELO BRANCO II;12003069;3;2;0;0;0;0;0;0;0;1;0;1;0;0
2021;AC;Porto Walter;1200393;ESC CHATCAUBRIAND BEZERRA;12003077;3;2;0;0;1;0;0;1;0;0;0;1;0;0
2021;AC;Porto Walter;1200393;ESC DOM JOSE HASCHER;12003093;3;2;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Porto Walter;1200393;ESC EPAMINONDAS JACOME;12003140;3;2;0;0;0;0;0;0;0;1;0;1;0;0
